"v_at_id","location_id","age","sex_id","year","value","location_name","location_iso3","vaccine","activity_type"
9,49,0,3,2029,0.987084503349851,"Denmark","DNK","MCV2","routine"
9,49,0,3,2030,0.99,"Denmark","DNK","MCV2","routine"
9,50,2,3,2020,0.8139,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2021,0.8139,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2022,0.82631010449225,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2023,0.837892639433138,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2024,0.84870279141378,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2025,0.85879206689976,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2026,0.868208537640805,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2027,0.876997069715303,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2028,0.885199537300935,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2029,0.892855022189995,"Djibouti","DJI","MCV2","routine"
9,50,2,3,2030,0.9,"Djibouti","DJI","MCV2","routine"
9,51,0,3,2020,0,"Dominica","DMA","MCV2","routine"
9,51,0,3,2021,0,"Dominica","DMA","MCV2","routine"
9,51,0,3,2022,0,"Dominica","DMA","MCV2","routine"
9,51,0,3,2023,0.437658674809651,"Dominica","DMA","MCV2","routine"
9,51,0,3,2024,0.683772233983162,"Dominica","DMA","MCV2","routine"
9,51,0,3,2025,0.822172058996108,"Dominica","DMA","MCV2","routine"
9,51,0,3,2026,0.9,"Dominica","DMA","MCV2","routine"
9,51,0,3,2027,0.943765867480965,"Dominica","DMA","MCV2","routine"
9,51,0,3,2028,0.968377223398316,"Dominica","DMA","MCV2","routine"
9,51,0,3,2029,0.982217205899611,"Dominica","DMA","MCV2","routine"
9,51,0,3,2030,0.99,"Dominica","DMA","MCV2","routine"
9,52,0,3,2020,0.6,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2021,0.6,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2022,0.676022704514066,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2023,0.73759678002405,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2024,0.787468286163478,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2025,0.827861375365633,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2026,0.860577484855723,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2027,0.887075676534276,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2028,0.90853770772249,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2029,0.925920734772471,"Dominican Republic","DOM","MCV2","routine"
9,52,0,3,2030,0.94,"Dominican Republic","DOM","MCV2","routine"
9,53,2,3,2020,0.74,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2021,0.74,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2022,0.771914635460889,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2023,0.799911794165619,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2024,0.824472340893417,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2025,0.846018114946071,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2026,0.864919175442519,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2027,0.881500157263705,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2028,0.896045846814096,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2029,0.908806073366302,"Ecuador","ECU","MCV2","routine"
9,53,2,3,2030,0.92,"Ecuador","ECU","MCV2","routine"
9,54,2,3,2020,0.94,"Egypt","EGY","MCV2","routine"
9,54,2,3,2021,0.94,"Egypt","EGY","MCV2","routine"
9,54,2,3,2022,0.944447517262763,"Egypt","EGY","MCV2","routine"
9,54,2,3,2023,0.948565361028816,"Egypt","EGY","MCV2","routine"
9,54,2,3,2024,0.952377968440954,"Egypt","EGY","MCV2","routine"
9,54,2,3,2025,0.955907965231732,"Egypt","EGY","MCV2","routine"
9,54,2,3,2026,0.959176299994769,"Egypt","EGY","MCV2","routine"
9,54,2,3,2027,0.962202368503154,"Egypt","EGY","MCV2","routine"
9,54,2,3,2028,0.965004128812716,"Egypt","EGY","MCV2","routine"
9,54,2,3,2029,0.967598207833231,"Egypt","EGY","MCV2","routine"
9,54,2,3,2030,0.97,"Egypt","EGY","MCV2","routine"
9,55,2,3,2020,0.8535,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2021,0.8535,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2022,0.85809084658789,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2023,0.862537830565586,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2024,0.86684546013222,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2025,0.871018102214228,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2026,0.875059986892381,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2027,0.878975211690101,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2028,0.882767745727389,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2029,0.886441433744577,"El Salvador","SLV","MCV2","routine"
9,55,2,3,2030,0.89,"El Salvador","SLV","MCV2","routine"
9,56,0,3,2020,0,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2021,0,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2022,0,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2023,0,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2024,0,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2025,0,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2026,0.325121477704049,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2027,0.544538980143633,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2028,0.692619139955928,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2029,0.792555259391398,"Equatorial Guinea","GNQ","MCV2","routine"
9,56,0,3,2030,0.86,"Equatorial Guinea","GNQ","MCV2","routine"
9,57,2,3,2020,0.8816,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2021,0.8816,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2022,0.898350821096106,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2023,0.912731794156792,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2024,0.925078197057618,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2025,0.935677873723881,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2026,0.944777944921283,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2027,0.95259056962722,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2028,0.959297891303257,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2029,0.96505628438614,"Eritrea","ERI","MCV2","routine"
9,57,2,3,2030,0.97,"Eritrea","ERI","MCV2","routine"
9,58,0,3,2020,0.9,"Estonia","EST","MCV2","routine"
9,58,0,3,2021,0.9,"Estonia","EST","MCV2","routine"
9,58,0,3,2022,0.905517769163081,"Estonia","EST","MCV2","routine"
9,58,0,3,2023,0.910731080560792,"Estonia","EST","MCV2","routine"
9,58,0,3,2024,0.915656733469825,"Estonia","EST","MCV2","routine"
9,58,0,3,2025,0.920310600221563,"Estonia","EST","MCV2","routine"
9,58,0,3,2026,0.924707677348782,"Estonia","EST","MCV2","routine"
9,58,0,3,2027,0.928862133910199,"Estonia","EST","MCV2","routine"
9,58,0,3,2028,0.932787357148576,"Estonia","EST","MCV2","routine"
9,58,0,3,2029,0.936495995629524,"Estonia","EST","MCV2","routine"
9,58,0,3,2030,0.94,"Estonia","EST","MCV2","routine"
9,59,2,3,2020,0.75,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2021,0.75,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2022,0.782973321752534,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2023,0.811597683715483,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2024,0.836446684490571,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2025,0.858018268874515,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2026,0.876744706088044,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2027,0.893001251943492,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2028,0.907113668530634,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2029,0.919364752106442,"Eswatini","SWZ","MCV2","routine"
9,59,2,3,2030,0.93,"Eswatini","SWZ","MCV2","routine"
9,60,0,3,2020,0,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2021,0,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2022,0,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2023,0,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2024,0,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2025,0,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2026,0.325121477704049,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2027,0.544538980143633,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2028,0.692619139955928,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2029,0.792555259391398,"Ethiopia","ETH","MCV2","routine"
9,60,0,3,2030,0.86,"Ethiopia","ETH","MCV2","routine"
9,61,2,3,2020,0.9413,"Fiji","FJI","MCV2","routine"
9,61,2,3,2021,0.9413,"Fiji","FJI","MCV2","routine"
9,61,2,3,2022,0.951779260337625,"Fiji","FJI","MCV2","routine"
9,61,2,3,2023,0.960387738780468,"Fiji","FJI","MCV2","routine"
9,61,2,3,2024,0.967459411657495,"Fiji","FJI","MCV2","routine"
9,61,2,3,2025,0.973268633067726,"Fiji","FJI","MCV2","routine"
9,61,2,3,2026,0.978040778779206,"Fiji","FJI","MCV2","routine"
9,61,2,3,2027,0.981960989954406,"Fiji","FJI","MCV2","routine"
9,61,2,3,2028,0.985181355925459,"Fiji","FJI","MCV2","routine"
9,61,2,3,2029,0.987826814683682,"Fiji","FJI","MCV2","routine"
9,61,2,3,2030,0.99,"Fiji","FJI","MCV2","routine"
9,62,0,3,2020,0.93,"Finland","FIN","MCV2","routine"
9,62,0,3,2021,0.93,"Finland","FIN","MCV2","routine"
9,62,0,3,2022,0.931188740385583,"Finland","FIN","MCV2","routine"
9,62,0,3,2023,0.93235729357539,"Finland","FIN","MCV2","routine"
9,62,0,3,2024,0.93350600238849,"Finland","FIN","MCV2","routine"
9,62,0,3,2025,0.934635203822199,"Finland","FIN","MCV2","routine"
9,62,0,3,2026,0.935745229150941,"Finland","FIN","MCV2","routine"
9,62,0,3,2027,0.936836404023436,"Finland","FIN","MCV2","routine"
9,62,0,3,2028,0.937909048558236,"Finland","FIN","MCV2","routine"
9,62,0,3,2029,0.938963477437637,"Finland","FIN","MCV2","routine"
9,62,0,3,2030,0.94,"Finland","FIN","MCV2","routine"
9,63,0,3,2020,0.83,"France","FRA","MCV2","routine"
9,63,0,3,2021,0.83,"France","FRA","MCV2","routine"
9,63,0,3,2022,0.855246881368859,"France","FRA","MCV2","routine"
9,63,0,3,2023,0.876744321450346,"France","FRA","MCV2","routine"
9,63,0,3,2024,0.895049153770237,"France","FRA","MCV2","routine"
9,63,0,3,2025,0.91063551591332,"France","FRA","MCV2","routine"
9,63,0,3,2026,0.923907130785824,"France","FRA","MCV2","routine"
9,63,0,3,2027,0.93520776397445,"France","FRA","MCV2","routine"
9,63,0,3,2028,0.944830128071863,"France","FRA","MCV2","routine"
9,63,0,3,2029,0.953023464611303,"France","FRA","MCV2","routine"
9,63,0,3,2030,0.96,"France","FRA","MCV2","routine"
9,64,0,3,2020,0,"Gabon","GAB","MCV2","routine"
9,64,0,3,2021,0,"Gabon","GAB","MCV2","routine"
9,64,0,3,2022,0,"Gabon","GAB","MCV2","routine"
9,64,0,3,2023,0,"Gabon","GAB","MCV2","routine"
9,64,0,3,2024,0,"Gabon","GAB","MCV2","routine"
9,64,0,3,2025,0,"Gabon","GAB","MCV2","routine"
9,64,0,3,2026,0.306855156844854,"Gabon","GAB","MCV2","routine"
9,64,0,3,2027,0.519550226407427,"Gabon","GAB","MCV2","routine"
9,64,0,3,2028,0.666978717039251,"Gabon","GAB","MCV2","routine"
9,64,0,3,2029,0.769168015054846,"Gabon","GAB","MCV2","routine"
9,64,0,3,2030,0.84,"Gabon","GAB","MCV2","routine"
9,65,2,3,2020,0.7291,"Gambia","GMB","MCV2","routine"
9,65,2,3,2021,0.7291,"Gambia","GMB","MCV2","routine"
9,65,2,3,2022,0.763434539409242,"Gambia","GMB","MCV2","routine"
9,65,2,3,2023,0.793417433944195,"Gambia","GMB","MCV2","routine"
9,65,2,3,2024,0.819600221893643,"Gambia","GMB","MCV2","routine"
9,65,2,3,2025,0.842464538212621,"Gambia","GMB","MCV2","routine"
9,65,2,3,2026,0.862430974244706,"Gambia","GMB","MCV2","routine"
9,65,2,3,2027,0.879866814541075,"Gambia","GMB","MCV2","routine"
9,65,2,3,2028,0.895092793095882,"Gambia","GMB","MCV2","routine"
9,65,2,3,2029,0.908388993279577,"Gambia","GMB","MCV2","routine"
9,65,2,3,2030,0.92,"Gambia","GMB","MCV2","routine"
9,66,2,3,2020,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2021,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2022,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2023,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2024,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2025,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2026,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2027,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2028,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2029,0.9619,"Georgia","GEO","MCV2","routine"
9,66,2,3,2030,0.9619,"Georgia","GEO","MCV2","routine"
9,67,0,3,2020,0.93,"Germany","DEU","MCV2","routine"
9,67,0,3,2021,0.93,"Germany","DEU","MCV2","routine"
9,67,0,3,2022,0.931188740385583,"Germany","DEU","MCV2","routine"
9,67,0,3,2023,0.93235729357539,"Germany","DEU","MCV2","routine"
9,67,0,3,2024,0.93350600238849,"Germany","DEU","MCV2","routine"
9,67,0,3,2025,0.934635203822199,"Germany","DEU","MCV2","routine"
9,67,0,3,2026,0.935745229150941,"Germany","DEU","MCV2","routine"
9,67,0,3,2027,0.936836404023436,"Germany","DEU","MCV2","routine"
9,67,0,3,2028,0.937909048558236,"Germany","DEU","MCV2","routine"
9,67,0,3,2029,0.938963477437637,"Germany","DEU","MCV2","routine"
9,67,0,3,2030,0.94,"Germany","DEU","MCV2","routine"
9,68,2,3,2020,0.8423,"Ghana","GHA","MCV2","routine"
9,68,2,3,2021,0.8423,"Ghana","GHA","MCV2","routine"
9,68,2,3,2022,0.883924842143153,"Ghana","GHA","MCV2","routine"
9,68,2,3,2023,0.914562826433152,"Ghana","GHA","MCV2","routine"
9,68,2,3,2024,0.937113928924447,"Ghana","GHA","MCV2","routine"
9,68,2,3,2025,0.953712678331695,"Ghana","GHA","MCV2","routine"
9,68,2,3,2026,0.965930195501464,"Ghana","GHA","MCV2","routine"
9,68,2,3,2027,0.974922904658722,"Ghana","GHA","MCV2","routine"
9,68,2,3,2028,0.981541992388522,"Ghana","GHA","MCV2","routine"
9,68,2,3,2029,0.986413974970037,"Ghana","GHA","MCV2","routine"
9,68,2,3,2030,0.99,"Ghana","GHA","MCV2","routine"
9,69,0,3,2020,0.83,"Greece","GRC","MCV2","routine"
9,69,0,3,2021,0.83,"Greece","GRC","MCV2","routine"
9,69,0,3,2022,0.875911260054237,"Greece","GRC","MCV2","routine"
9,69,0,3,2023,0.90942343893337,"Greece","GRC","MCV2","routine"
9,69,0,3,2024,0.93388510981542,"Greece","GRC","MCV2","routine"
9,69,0,3,2025,0.951740509325547,"Greece","GRC","MCV2","routine"
9,69,0,3,2026,0.964773768304605,"Greece","GRC","MCV2","routine"
9,69,0,3,2027,0.974287184093418,"Greece","GRC","MCV2","routine"
9,69,0,3,2028,0.981231347492323,"Greece","GRC","MCV2","routine"
9,69,0,3,2029,0.986300126822602,"Greece","GRC","MCV2","routine"
9,69,0,3,2030,0.99,"Greece","GRC","MCV2","routine"
9,70,0,3,2020,0.82,"Grenada","GRD","MCV2","routine"
9,70,0,3,2021,0.82,"Grenada","GRD","MCV2","routine"
9,70,0,3,2022,0.83793189110923,"Grenada","GRD","MCV2","routine"
9,70,0,3,2023,0.854077378225387,"Grenada","GRD","MCV2","routine"
9,70,0,3,2024,0.868614425803363,"Grenada","GRD","MCV2","routine"
9,70,0,3,2025,0.88170326919124,"Grenada","GRD","MCV2","routine"
9,70,0,3,2026,0.893488180832577,"Grenada","GRD","MCV2","routine"
9,70,0,3,2027,0.904099060516778,"Grenada","GRD","MCV2","routine"
9,70,0,3,2028,0.913652867206145,"Grenada","GRD","MCV2","routine"
9,70,0,3,2029,0.922254908221999,"Grenada","GRD","MCV2","routine"
9,70,0,3,2030,0.93,"Grenada","GRD","MCV2","routine"
9,71,2,3,2020,0.7804,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2021,0.7804,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2022,0.801120956885579,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2023,0.819886731374737,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2024,0.836881810034594,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2025,0.852273271699106,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2026,0.866212430023197,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2027,0.878836321049225,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2028,0.89026905041005,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2029,0.900623013413087,"Guatemala","GTM","MCV2","routine"
9,71,2,3,2030,0.91,"Guatemala","GTM","MCV2","routine"
9,72,0,3,2020,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2021,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2022,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2023,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2024,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2025,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2026,0,"Guinea","GIN","MCV2","routine"
9,72,0,3,2027,0.331259695023578,"Guinea","GIN","MCV2","routine"
9,72,0,3,2028,0.552786404500042,"Guinea","GIN","MCV2","routine"
9,72,0,3,2029,0.700930243755756,"Guinea","GIN","MCV2","routine"
9,72,0,3,2030,0.8,"Guinea","GIN","MCV2","routine"
9,73,0,3,2020,0,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2021,0,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2022,0,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2023,0,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2024,0,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2025,0.343580212054529,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2026,0.569113061993623,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2027,0.717157287525381,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2028,0.814336446655489,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2029,0.878126769684394,"Guinea-Bissau","GNB","MCV2","routine"
9,73,0,3,2030,0.92,"Guinea-Bissau","GNB","MCV2","routine"
9,74,2,3,2020,0.8481,"Guyana","GUY","MCV2","routine"
9,74,2,3,2021,0.8481,"Guyana","GUY","MCV2","routine"
9,74,2,3,2022,0.887727452570143,"Guyana","GUY","MCV2","routine"
9,74,2,3,2023,0.917016952558331,"Guyana","GUY","MCV2","routine"
9,74,2,3,2024,0.938665450100271,"Guyana","GUY","MCV2","routine"
9,74,2,3,2025,0.954666318876193,"Guyana","GUY","MCV2","routine"
9,74,2,3,2026,0.966492904120193,"Guyana","GUY","MCV2","routine"
9,74,2,3,2027,0.975234186890043,"Guyana","GUY","MCV2","routine"
9,74,2,3,2028,0.981695056438271,"Guyana","GUY","MCV2","routine"
9,74,2,3,2029,0.986470423671922,"Guyana","GUY","MCV2","routine"
9,74,2,3,2030,0.99,"Guyana","GUY","MCV2","routine"
9,75,2,3,2020,0.4431,"Haiti","HTI","MCV2","routine"
9,75,2,3,2021,0.4431,"Haiti","HTI","MCV2","routine"
9,75,2,3,2022,0.511889086190996,"Haiti","HTI","MCV2","routine"
9,75,2,3,2023,0.572181245861985,"Haiti","HTI","MCV2","routine"
9,75,2,3,2024,0.625026031555151,"Haiti","HTI","MCV2","routine"
9,75,2,3,2025,0.671343353578374,"Haiti","HTI","MCV2","routine"
9,75,2,3,2026,0.711939493599816,"Haiti","HTI","MCV2","routine"
9,75,2,3,2027,0.747521140220366,"Haiti","HTI","MCV2","routine"
9,75,2,3,2028,0.778707690852051,"Haiti","HTI","MCV2","routine"
9,75,2,3,2029,0.806042034050799,"Haiti","HTI","MCV2","routine"
9,75,2,3,2030,0.83,"Haiti","HTI","MCV2","routine"
9,76,2,3,2020,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2021,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2022,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2023,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2024,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2025,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2026,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2027,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2028,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2029,0.94,"Honduras","HND","MCV2","routine"
9,76,2,3,2030,0.94,"Honduras","HND","MCV2","routine"
9,77,0,3,2020,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2021,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2022,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2023,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2024,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2025,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2026,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2027,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2028,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2029,0.99,"Hungary","HUN","MCV2","routine"
9,77,0,3,2030,0.99,"Hungary","HUN","MCV2","routine"
9,78,0,3,2020,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2021,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2022,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2023,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2024,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2025,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2026,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2027,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2028,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2029,0.95,"Iceland","ISL","MCV2","routine"
9,78,0,3,2030,0.95,"Iceland","ISL","MCV2","routine"
9,79,2,3,2020,0.8214,"India","IND","MCV2","routine"
9,79,2,3,2021,0.8214,"India","IND","MCV2","routine"
9,79,2,3,2022,0.841786052969654,"India","IND","MCV2","routine"
9,79,2,3,2023,0.859845167777598,"India","IND","MCV2","routine"
9,79,2,3,2024,0.875842949600884,"India","IND","MCV2","routine"
9,79,2,3,2025,0.890014686476542,"India","IND","MCV2","routine"
9,79,2,3,2026,0.902568809810099,"India","IND","MCV2","routine"
9,79,2,3,2027,0.91368995988909,"India","IND","MCV2","routine"
9,79,2,3,2028,0.923541701487712,"India","IND","MCV2","routine"
9,79,2,3,2029,0.9322689295025,"India","IND","MCV2","routine"
9,79,2,3,2030,0.94,"India","IND","MCV2","routine"
9,80,2,3,2020,0.6824,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2021,0.6824,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2022,0.720671020674455,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2023,0.754330356766214,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2024,0.783933719471775,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2025,0.809969856402343,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2026,0.83286862074238,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2027,0.85300806806895,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2028,0.870720697999401,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2029,0.886298943716165,"Indonesia","IDN","MCV2","routine"
9,80,2,3,2030,0.9,"Indonesia","IDN","MCV2","routine"
9,81,2,3,2020,0.9802,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2021,0.9802,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2022,0.981647197488003,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2023,0.982988618179578,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2024,0.984231993383516,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2025,0.985384489321202,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2026,0.986452748429295,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2027,0.987442927643561,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2028,0.988360733884516,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2029,0.989211456949391,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,81,2,3,2030,0.99,"Iran (Islamic Republic of)","IRN","MCV2","routine"
9,82,2,3,2020,0.8143,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2021,0.8143,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2022,0.830887334341488,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2023,0.845993033461887,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2024,0.859749441888844,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2025,0.872277082701822,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2026,0.883685713462701,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2027,0.894075287827191,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2028,0.903536831261958,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2029,0.912153238539811,"Iraq","IRQ","MCV2","routine"
9,82,2,3,2030,0.92,"Iraq","IRQ","MCV2","routine"
9,83,0,3,2020,0,"Ireland","IRL","MCV2","routine"
9,83,0,3,2021,0,"Ireland","IRL","MCV2","routine"
9,83,0,3,2022,0,"Ireland","IRL","MCV2","routine"
9,83,0,3,2023,0,"Ireland","IRL","MCV2","routine"
9,83,0,3,2024,0.348163655131161,"Ireland","IRL","MCV2","routine"
9,83,0,3,2025,0.575109379508032,"Ireland","IRL","MCV2","routine"
9,83,0,3,2026,0.723040850969462,"Ireland","IRL","MCV2","routine"
9,83,0,3,2027,0.81946796061795,"Ireland","IRL","MCV2","routine"
9,83,0,3,2028,0.882322655317487,"Ireland","IRL","MCV2","routine"
9,83,0,3,2029,0.92329362976828,"Ireland","IRL","MCV2","routine"
9,83,0,3,2030,0.95,"Ireland","IRL","MCV2","routine"
9,84,0,3,2020,0.96,"Israel","ISR","MCV2","routine"
9,84,0,3,2021,0.96,"Israel","ISR","MCV2","routine"
