"country_iso3","country_name","sex_id","year","vaccine_short","value"
"AND","Andorra",2,2010,"HPV",0
"AND","Andorra",2,2011,"HPV",0
"AND","Andorra",2,2012,"HPV",0
"AND","Andorra",2,2013,"HPV",0
"AND","Andorra",2,2014,"HPV",0
"AND","Andorra",2,2015,"HPV",0
"AND","Andorra",2,2016,"HPV",0
"AND","Andorra",2,2017,"HPV",0
"AND","Andorra",2,2018,"HPV",49
"AND","Andorra",2,2019,"HPV",64
"AND","Andorra",1,2010,"HPV",0
"AND","Andorra",1,2011,"HPV",0
"AND","Andorra",1,2012,"HPV",0
"AND","Andorra",1,2013,"HPV",0
"AND","Andorra",1,2014,"HPV",0
"AND","Andorra",1,2015,"HPV",0
"AND","Andorra",1,2016,"HPV",0
"AND","Andorra",1,2017,"HPV",0
"AND","Andorra",1,2018,"HPV",0
"AND","Andorra",1,2019,"HPV",0
"ARE","United Arab Emirates (the)",2,2010,"HPV",0
"ARE","United Arab Emirates (the)",2,2011,"HPV",0
"ARE","United Arab Emirates (the)",2,2012,"HPV",0
"ARE","United Arab Emirates (the)",2,2013,"HPV",0
"ARE","United Arab Emirates (the)",2,2014,"HPV",0
"ARE","United Arab Emirates (the)",2,2015,"HPV",0
"ARE","United Arab Emirates (the)",2,2016,"HPV",0
"ARE","United Arab Emirates (the)",2,2017,"HPV",0
"ARE","United Arab Emirates (the)",2,2018,"HPV",26
"ARE","United Arab Emirates (the)",2,2019,"HPV",27
"ARE","United Arab Emirates (the)",1,2010,"HPV",0
"ARE","United Arab Emirates (the)",1,2011,"HPV",0
"ARE","United Arab Emirates (the)",1,2012,"HPV",0
"ARE","United Arab Emirates (the)",1,2013,"HPV",0
"ARE","United Arab Emirates (the)",1,2014,"HPV",0
"ARE","United Arab Emirates (the)",1,2015,"HPV",0
"ARE","United Arab Emirates (the)",1,2016,"HPV",0
"ARE","United Arab Emirates (the)",1,2017,"HPV",0
"ARE","United Arab Emirates (the)",1,2018,"HPV",0
"ARE","United Arab Emirates (the)",1,2019,"HPV",0
"ARG","Argentina",2,2010,"HPV",0
"ARG","Argentina",2,2011,"HPV",0
"ARG","Argentina",2,2012,"HPV",37
"ARG","Argentina",2,2013,"HPV",57
"ARG","Argentina",2,2014,"HPV",54
"ARG","Argentina",2,2015,"HPV",49
"ARG","Argentina",2,2016,"HPV",56
"ARG","Argentina",2,2017,"HPV",49
"ARG","Argentina",2,2018,"HPV",58
"ARG","Argentina",2,2019,"HPV",57
"ARG","Argentina",1,2010,"HPV",0
"ARG","Argentina",1,2011,"HPV",0
"ARG","Argentina",1,2012,"HPV",0
"ARG","Argentina",1,2013,"HPV",0
"ARG","Argentina",1,2014,"HPV",0
"ARG","Argentina",1,2015,"HPV",0
"ARG","Argentina",1,2016,"HPV",0
"ARG","Argentina",1,2017,"HPV",0
"ARG","Argentina",1,2018,"HPV",43
"ARG","Argentina",1,2019,"HPV",46
"ARM","Armenia",2,2010,"HPV",0
"ARM","Armenia",2,2011,"HPV",0
"ARM","Armenia",2,2012,"HPV",0
"ARM","Armenia",2,2013,"HPV",0
"ARM","Armenia",2,2014,"HPV",0
"ARM","Armenia",2,2015,"HPV",0
"ARM","Armenia",2,2016,"HPV",0
"ARM","Armenia",2,2017,"HPV",0
"ARM","Armenia",2,2018,"HPV",2
"ARM","Armenia",2,2019,"HPV",7
"ARM","Armenia",1,2010,"HPV",0
"ARM","Armenia",1,2011,"HPV",0
"ARM","Armenia",1,2012,"HPV",0
"ARM","Armenia",1,2013,"HPV",0
"ARM","Armenia",1,2014,"HPV",0
"ARM","Armenia",1,2015,"HPV",0
"ARM","Armenia",1,2016,"HPV",0
"ARM","Armenia",1,2017,"HPV",0
"ARM","Armenia",1,2018,"HPV",0
"ARM","Armenia",1,2019,"HPV",0
"ATG","Antigua and Barbuda",2,2010,"HPV",0
"ATG","Antigua and Barbuda",2,2011,"HPV",0
"ATG","Antigua and Barbuda",2,2012,"HPV",0
"ATG","Antigua and Barbuda",2,2013,"HPV",0
"ATG","Antigua and Barbuda",2,2014,"HPV",0
"ATG","Antigua and Barbuda",2,2015,"HPV",0
"ATG","Antigua and Barbuda",2,2016,"HPV",0
"ATG","Antigua and Barbuda",2,2017,"HPV",0
"ATG","Antigua and Barbuda",2,2018,"HPV",0
"ATG","Antigua and Barbuda",2,2019,"HPV",0
"ATG","Antigua and Barbuda",1,2010,"HPV",0
"ATG","Antigua and Barbuda",1,2011,"HPV",0
"ATG","Antigua and Barbuda",1,2012,"HPV",0
"ATG","Antigua and Barbuda",1,2013,"HPV",0
"ATG","Antigua and Barbuda",1,2014,"HPV",0
"ATG","Antigua and Barbuda",1,2015,"HPV",0
"ATG","Antigua and Barbuda",1,2016,"HPV",0
"ATG","Antigua and Barbuda",1,2017,"HPV",0
"ATG","Antigua and Barbuda",1,2018,"HPV",0
"ATG","Antigua and Barbuda",1,2019,"HPV",0
"AUS","Australia",2,2010,"HPV",67
"AUS","Australia",2,2011,"HPV",63
"AUS","Australia",2,2012,"HPV",65
"AUS","Australia",2,2013,"HPV",65
"AUS","Australia",2,2014,"HPV",66
"AUS","Australia",2,2015,"HPV",67
"AUS","Australia",2,2016,"HPV",86
"AUS","Australia",2,2017,"HPV",80
"AUS","Australia",2,2018,"HPV",74
"AUS","Australia",2,2019,"HPV",79
"AUS","Australia",1,2010,"HPV",0
"AUS","Australia",1,2011,"HPV",0
"AUS","Australia",1,2012,"HPV",0
"AUS","Australia",1,2013,"HPV",0
"AUS","Australia",1,2014,"HPV",0
"AUS","Australia",1,2015,"HPV",0
"AUS","Australia",1,2016,"HPV",0
"AUS","Australia",1,2017,"HPV",0
"AUS","Australia",1,2018,"HPV",47
"AUS","Australia",1,2019,"HPV",75
"AUT","Austria",2,2010,"HPV",0
"AUT","Austria",2,2011,"HPV",0
"AUT","Austria",2,2012,"HPV",0
"AUT","Austria",2,2013,"HPV",0
"AUT","Austria",2,2014,"HPV",0
"AUT","Austria",2,2015,"HPV",0
"AUT","Austria",2,2016,"HPV",0
"AUT","Austria",2,2017,"HPV",0
"AUT","Austria",2,2018,"HPV",0
"AUT","Austria",2,2019,"HPV",0
"AUT","Austria",1,2010,"HPV",0
"AUT","Austria",1,2011,"HPV",0
"AUT","Austria",1,2012,"HPV",0
"AUT","Austria",1,2013,"HPV",0
"AUT","Austria",1,2014,"HPV",0
"AUT","Austria",1,2015,"HPV",0
"AUT","Austria",1,2016,"HPV",0
"AUT","Austria",1,2017,"HPV",0
"AUT","Austria",1,2018,"HPV",0
"AUT","Austria",1,2019,"HPV",0
"BEL","Belgium",2,2010,"HPV",0
"BEL","Belgium",2,2011,"HPV",0
"BEL","Belgium",2,2012,"HPV",61
"BEL","Belgium",2,2013,"HPV",63
"BEL","Belgium",2,2014,"HPV",64
"BEL","Belgium",2,2015,"HPV",66
"BEL","Belgium",2,2016,"HPV",67
"BEL","Belgium",2,2017,"HPV",67
"BEL","Belgium",2,2018,"HPV",67
"BEL","Belgium",2,2019,"HPV",67
"BEL","Belgium",1,2010,"HPV",0
"BEL","Belgium",1,2011,"HPV",0
"BEL","Belgium",1,2012,"HPV",0
"BEL","Belgium",1,2013,"HPV",0
"BEL","Belgium",1,2014,"HPV",0
"BEL","Belgium",1,2015,"HPV",0
"BEL","Belgium",1,2016,"HPV",0
"BEL","Belgium",1,2017,"HPV",0
"BEL","Belgium",1,2018,"HPV",0
"BEL","Belgium",1,2019,"HPV",0
"BGR","Bulgaria",2,2010,"HPV",0
"BGR","Bulgaria",2,2011,"HPV",0
"BGR","Bulgaria",2,2012,"HPV",0
"BGR","Bulgaria",2,2013,"HPV",22
"BGR","Bulgaria",2,2014,"HPV",14
"BGR","Bulgaria",2,2015,"HPV",4
"BGR","Bulgaria",2,2016,"HPV",3
"BGR","Bulgaria",2,2017,"HPV",3
"BGR","Bulgaria",2,2018,"HPV",5
"BGR","Bulgaria",2,2019,"HPV",5
"BGR","Bulgaria",1,2010,"HPV",0
"BGR","Bulgaria",1,2011,"HPV",0
"BGR","Bulgaria",1,2012,"HPV",0
"BGR","Bulgaria",1,2013,"HPV",0
"BGR","Bulgaria",1,2014,"HPV",0
"BGR","Bulgaria",1,2015,"HPV",0
"BGR","Bulgaria",1,2016,"HPV",0
"BGR","Bulgaria",1,2017,"HPV",0
"BGR","Bulgaria",1,2018,"HPV",0
"BGR","Bulgaria",1,2019,"HPV",0
"BHS","Bahamas (the)",2,2010,"HPV",0
"BHS","Bahamas (the)",2,2011,"HPV",0
"BHS","Bahamas (the)",2,2012,"HPV",0
"BHS","Bahamas (the)",2,2013,"HPV",0
"BHS","Bahamas (the)",2,2014,"HPV",0
"BHS","Bahamas (the)",2,2015,"HPV",2
"BHS","Bahamas (the)",2,2016,"HPV",19
"BHS","Bahamas (the)",2,2017,"HPV",17
"BHS","Bahamas (the)",2,2018,"HPV",10
"BHS","Bahamas (the)",2,2019,"HPV",9
"BHS","Bahamas (the)",1,2010,"HPV",0
"BHS","Bahamas (the)",1,2011,"HPV",0
"BHS","Bahamas (the)",1,2012,"HPV",0
"BHS","Bahamas (the)",1,2013,"HPV",0
"BHS","Bahamas (the)",1,2014,"HPV",0
"BHS","Bahamas (the)",1,2015,"HPV",2
"BHS","Bahamas (the)",1,2016,"HPV",19
"BHS","Bahamas (the)",1,2017,"HPV",17
"BHS","Bahamas (the)",1,2018,"HPV",10
"BHS","Bahamas (the)",1,2019,"HPV",9
"BLZ","Belize",2,2010,"HPV",0
"BLZ","Belize",2,2011,"HPV",0
"BLZ","Belize",2,2012,"HPV",0
"BLZ","Belize",2,2013,"HPV",0
"BLZ","Belize",2,2014,"HPV",0
"BLZ","Belize",2,2015,"HPV",0
"BLZ","Belize",2,2016,"HPV",0
"BLZ","Belize",2,2017,"HPV",61
"BLZ","Belize",2,2018,"HPV",63
"BLZ","Belize",2,2019,"HPV",89
"BLZ","Belize",1,2010,"HPV",0
"BLZ","Belize",1,2011,"HPV",0
"BLZ","Belize",1,2012,"HPV",0
"BLZ","Belize",1,2013,"HPV",0
"BLZ","Belize",1,2014,"HPV",0
"BLZ","Belize",1,2015,"HPV",0
"BLZ","Belize",1,2016,"HPV",0
"BLZ","Belize",1,2017,"HPV",0
"BLZ","Belize",1,2018,"HPV",0
"BLZ","Belize",1,2019,"HPV",54
"BOL","Bolivia (Plurinational State of)",2,2010,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2011,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2012,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2013,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2014,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2015,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2016,"HPV",0
"BOL","Bolivia (Plurinational State of)",2,2017,"HPV",66
"BOL","Bolivia (Plurinational State of)",2,2018,"HPV",64
"BOL","Bolivia (Plurinational State of)",2,2019,"HPV",80
"BOL","Bolivia (Plurinational State of)",1,2010,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2011,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2012,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2013,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2014,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2015,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2016,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2017,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2018,"HPV",0
"BOL","Bolivia (Plurinational State of)",1,2019,"HPV",0
"BRA","Brazil",2,2010,"HPV",0
"BRA","Brazil",2,2011,"HPV",0
"BRA","Brazil",2,2012,"HPV",0
"BRA","Brazil",2,2013,"HPV",0
"BRA","Brazil",2,2014,"HPV",59
"BRA","Brazil",2,2015,"HPV",50
"BRA","Brazil",2,2016,"HPV",72
"BRA","Brazil",2,2017,"HPV",97
"BRA","Brazil",2,2018,"HPV",79
"BRA","Brazil",2,2019,"HPV",69
"BRA","Brazil",1,2010,"HPV",0
"BRA","Brazil",1,2011,"HPV",0
"BRA","Brazil",1,2012,"HPV",0
"BRA","Brazil",1,2013,"HPV",0
"BRA","Brazil",1,2014,"HPV",0
"BRA","Brazil",1,2015,"HPV",0
"BRA","Brazil",1,2016,"HPV",0
"BRA","Brazil",1,2017,"HPV",10
"BRA","Brazil",1,2018,"HPV",86
"BRA","Brazil",1,2019,"HPV",57
"BRB","Barbados",2,2010,"HPV",0
"BRB","Barbados",2,2011,"HPV",0
"BRB","Barbados",2,2012,"HPV",0
"BRB","Barbados",2,2013,"HPV",0
"BRB","Barbados",2,2014,"HPV",8
"BRB","Barbados",2,2015,"HPV",30
"BRB","Barbados",2,2016,"HPV",15
"BRB","Barbados",2,2017,"HPV",14
"BRB","Barbados",2,2018,"HPV",26
"BRB","Barbados",2,2019,"HPV",29
"BRB","Barbados",1,2010,"HPV",0
"BRB","Barbados",1,2011,"HPV",0
"BRB","Barbados",1,2012,"HPV",0
"BRB","Barbados",1,2013,"HPV",0
"BRB","Barbados",1,2014,"HPV",0
"BRB","Barbados",1,2015,"HPV",0
"BRB","Barbados",1,2016,"HPV",0
"BRB","Barbados",1,2017,"HPV",0
"BRB","Barbados",1,2018,"HPV",18
"BRB","Barbados",1,2019,"HPV",25
"BRN","Brunei Darussalam",2,2010,"HPV",0
"BRN","Brunei Darussalam",2,2011,"HPV",0
"BRN","Brunei Darussalam",2,2012,"HPV",98
"BRN","Brunei Darussalam",2,2013,"HPV",85
"BRN","Brunei Darussalam",2,2014,"HPV",81
"BRN","Brunei Darussalam",2,2015,"HPV",77
"BRN","Brunei Darussalam",2,2016,"HPV",87
"BRN","Brunei Darussalam",2,2017,"HPV",88
"BRN","Brunei Darussalam",2,2018,"HPV",89
"BRN","Brunei Darussalam",2,2019,"HPV",90
"BRN","Brunei Darussalam",1,2010,"HPV",0
"BRN","Brunei Darussalam",1,2011,"HPV",0
"BRN","Brunei Darussalam",1,2012,"HPV",0
"BRN","Brunei Darussalam",1,2013,"HPV",0
"BRN","Brunei Darussalam",1,2014,"HPV",0
"BRN","Brunei Darussalam",1,2015,"HPV",0
"BRN","Brunei Darussalam",1,2016,"HPV",0
"BRN","Brunei Darussalam",1,2017,"HPV",0
"BRN","Brunei Darussalam",1,2018,"HPV",0
"BRN","Brunei Darussalam",1,2019,"HPV",0
"BTN","Bhutan",2,2010,"HPV",88
"BTN","Bhutan",2,2011,"HPV",69
"BTN","Bhutan",2,2012,"HPV",73
"BTN","Bhutan",2,2013,"HPV",68
"BTN","Bhutan",2,2014,"HPV",94
"BTN","Bhutan",2,2015,"HPV",96
"BTN","Bhutan",2,2016,"HPV",98
"BTN","Bhutan",2,2017,"HPV",0
"BTN","Bhutan",2,2018,"HPV",96
"BTN","Bhutan",2,2019,"HPV",73
"BTN","Bhutan",1,2010,"HPV",0
"BTN","Bhutan",1,2011,"HPV",0
"BTN","Bhutan",1,2012,"HPV",0
"BTN","Bhutan",1,2013,"HPV",0
"BTN","Bhutan",1,2014,"HPV",0
"BTN","Bhutan",1,2015,"HPV",0
"BTN","Bhutan",1,2016,"HPV",0
"BTN","Bhutan",1,2017,"HPV",0
"BTN","Bhutan",1,2018,"HPV",0
"BTN","Bhutan",1,2019,"HPV",0
"BWA","Botswana",2,2010,"HPV",0
"BWA","Botswana",2,2011,"HPV",0
"BWA","Botswana",2,2012,"HPV",0
"BWA","Botswana",2,2013,"HPV",0
"BWA","Botswana",2,2014,"HPV",0
"BWA","Botswana",2,2015,"HPV",67
"BWA","Botswana",2,2016,"HPV",78
"BWA","Botswana",2,2017,"HPV",0
"BWA","Botswana",2,2018,"HPV",0
"BWA","Botswana",2,2019,"HPV",47
"BWA","Botswana",1,2010,"HPV",0
"BWA","Botswana",1,2011,"HPV",0
"BWA","Botswana",1,2012,"HPV",0
"BWA","Botswana",1,2013,"HPV",0
"BWA","Botswana",1,2014,"HPV",0
"BWA","Botswana",1,2015,"HPV",0
"BWA","Botswana",1,2016,"HPV",0
"BWA","Botswana",1,2017,"HPV",0
"BWA","Botswana",1,2018,"HPV",0
"BWA","Botswana",1,2019,"HPV",0
"CAN","Canada",2,2010,"HPV",0
"CAN","Canada",2,2011,"HPV",0
"CAN","Canada",2,2012,"HPV",0
"CAN","Canada",2,2013,"HPV",73
"CAN","Canada",2,2014,"HPV",74
"CAN","Canada",2,2015,"HPV",75
"CAN","Canada",2,2016,"HPV",79
"CAN","Canada",2,2017,"HPV",83
"CAN","Canada",2,2018,"HPV",83
"CAN","Canada",2,2019,"HPV",83
"CAN","Canada",1,2010,"HPV",0
"CAN","Canada",1,2011,"HPV",0
"CAN","Canada",1,2012,"HPV",0
"CAN","Canada",1,2013,"HPV",0
"CAN","Canada",1,2014,"HPV",0
"CAN","Canada",1,2015,"HPV",0
"CAN","Canada",1,2016,"HPV",0
"CAN","Canada",1,2017,"HPV",0
"CAN","Canada",1,2018,"HPV",0
"CAN","Canada",1,2019,"HPV",0
"CHE","Switzerland",2,2010,"HPV",20
"CHE","Switzerland",2,2011,"HPV",51
"CHE","Switzerland",2,2012,"HPV",51
"CHE","Switzerland",2,2013,"HPV",51
"CHE","Switzerland",2,2014,"HPV",56
"CHE","Switzerland",2,2015,"HPV",56
"CHE","Switzerland",2,2016,"HPV",56
"CHE","Switzerland",2,2017,"HPV",59
"CHE","Switzerland",2,2018,"HPV",59
"CHE","Switzerland",2,2019,"HPV",59
"CHE","Switzerland",1,2010,"HPV",0
"CHE","Switzerland",1,2011,"HPV",0
"CHE","Switzerland",1,2012,"HPV",0
"CHE","Switzerland",1,2013,"HPV",0
"CHE","Switzerland",1,2014,"HPV",0
"CHE","Switzerland",1,2015,"HPV",0
"CHE","Switzerland",1,2016,"HPV",0
"CHE","Switzerland",1,2017,"HPV",17
"CHE","Switzerland",1,2018,"HPV",17
"CHE","Switzerland",1,2019,"HPV",17
"CHL","Chile",2,2010,"HPV",0
"CHL","Chile",2,2011,"HPV",0
"CHL","Chile",2,2012,"HPV",0
"CHL","Chile",2,2013,"HPV",0
"CHL","Chile",2,2014,"HPV",0
"CHL","Chile",2,2015,"HPV",73
"CHL","Chile",2,2016,"HPV",75
"CHL","Chile",2,2017,"HPV",68
"CHL","Chile",2,2018,"HPV",75
"CHL","Chile",2,2019,"HPV",82
"CHL","Chile",1,2010,"HPV",0
"CHL","Chile",1,2011,"HPV",0
"CHL","Chile",1,2012,"HPV",0
"CHL","Chile",1,2013,"HPV",0
"CHL","Chile",1,2014,"HPV",0
"CHL","Chile",1,2015,"HPV",0
"CHL","Chile",1,2016,"HPV",0
"CHL","Chile",1,2017,"HPV",0
"CHL","Chile",1,2018,"HPV",0
"CHL","Chile",1,2019,"HPV",0
"CIV","Côte d'Ivoire",2,2010,"HPV",0
"CIV","Côte d'Ivoire",2,2011,"HPV",0
"CIV","Côte d'Ivoire",2,2012,"HPV",0
"CIV","Côte d'Ivoire",2,2013,"HPV",0
"CIV","Côte d'Ivoire",2,2014,"HPV",0
"CIV","Côte d'Ivoire",2,2015,"HPV",0
"CIV","Côte d'Ivoire",2,2016,"HPV",0
"CIV","Côte d'Ivoire",2,2017,"HPV",0
"CIV","Côte d'Ivoire",2,2018,"HPV",0
"CIV","Côte d'Ivoire",2,2019,"HPV",0
"CIV","Côte d'Ivoire",1,2010,"HPV",0
"CIV","Côte d'Ivoire",1,2011,"HPV",0
"CIV","Côte d'Ivoire",1,2012,"HPV",0
"CIV","Côte d'Ivoire",1,2013,"HPV",0
"CIV","Côte d'Ivoire",1,2014,"HPV",0
"CIV","Côte d'Ivoire",1,2015,"HPV",0
"CIV","Côte d'Ivoire",1,2016,"HPV",0
"CIV","Côte d'Ivoire",1,2017,"HPV",0
"CIV","Côte d'Ivoire",1,2018,"HPV",0
"CIV","Côte d'Ivoire",1,2019,"HPV",0
"COK","Cook Islands",2,2010,"HPV",0
"COK","Cook Islands",2,2011,"HPV",74
"COK","Cook Islands",2,2012,"HPV",0
"COK","Cook Islands",2,2013,"HPV",48
"COK","Cook Islands",2,2014,"HPV",99
"COK","Cook Islands",2,2015,"HPV",83
"COK","Cook Islands",2,2016,"HPV",41
"COK","Cook Islands",2,2017,"HPV",69
"COK","Cook Islands",2,2018,"HPV",70
"COK","Cook Islands",2,2019,"HPV",73
"COK","Cook Islands",1,2010,"HPV",0
"COK","Cook Islands",1,2011,"HPV",0
"COK","Cook Islands",1,2012,"HPV",0
"COK","Cook Islands",1,2013,"HPV",0
"COK","Cook Islands",1,2014,"HPV",0
"COK","Cook Islands",1,2015,"HPV",0
"COK","Cook Islands",1,2016,"HPV",0
"COK","Cook Islands",1,2017,"HPV",0
"COK","Cook Islands",1,2018,"HPV",0
"COK","Cook Islands",1,2019,"HPV",0
"COL","Colombia",2,2010,"HPV",0
"COL","Colombia",2,2011,"HPV",0
"COL","Colombia",2,2012,"HPV",85
"COL","Colombia",2,2013,"HPV",51
"COL","Colombia",2,2014,"HPV",29
"COL","Colombia",2,2015,"HPV",24
"COL","Colombia",2,2016,"HPV",8
"COL","Colombia",2,2017,"HPV",15
"COL","Colombia",2,2018,"HPV",30
"COL","Colombia",2,2019,"HPV",39
"COL","Colombia",1,2010,"HPV",0
"COL","Colombia",1,2011,"HPV",0
"COL","Colombia",1,2012,"HPV",0
"COL","Colombia",1,2013,"HPV",0
"COL","Colombia",1,2014,"HPV",0
"COL","Colombia",1,2015,"HPV",0
"COL","Colombia",1,2016,"HPV",0
"COL","Colombia",1,2017,"HPV",0
"COL","Colombia",1,2018,"HPV",0
"COL","Colombia",1,2019,"HPV",0
"CRI","Costa Rica",2,2010,"HPV",0
"CRI","Costa Rica",2,2011,"HPV",0
"CRI","Costa Rica",2,2012,"HPV",0
"CRI","Costa Rica",2,2013,"HPV",0
"CRI","Costa Rica",2,2014,"HPV",0
"CRI","Costa Rica",2,2015,"HPV",0
"CRI","Costa Rica",2,2016,"HPV",0
"CRI","Costa Rica",2,2017,"HPV",0
"CRI","Costa Rica",2,2018,"HPV",0
"CRI","Costa Rica",2,2019,"HPV",39
"CRI","Costa Rica",1,2010,"HPV",0
"CRI","Costa Rica",1,2011,"HPV",0
"CRI","Costa Rica",1,2012,"HPV",0
"CRI","Costa Rica",1,2013,"HPV",0
"CRI","Costa Rica",1,2014,"HPV",0
"CRI","Costa Rica",1,2015,"HPV",0
"CRI","Costa Rica",1,2016,"HPV",0
"CRI","Costa Rica",1,2017,"HPV",0
"CRI","Costa Rica",1,2018,"HPV",0
"CRI","Costa Rica",1,2019,"HPV",0
"CYP","Cyprus",2,2010,"HPV",0
"CYP","Cyprus",2,2011,"HPV",0
"CYP","Cyprus",2,2012,"HPV",0
"CYP","Cyprus",2,2013,"HPV",0
"CYP","Cyprus",2,2014,"HPV",0
"CYP","Cyprus",2,2015,"HPV",0
"CYP","Cyprus",2,2016,"HPV",0
"CYP","Cyprus",2,2017,"HPV",57
"CYP","Cyprus",2,2018,"HPV",64
"CYP","Cyprus",2,2019,"HPV",64
"CYP","Cyprus",1,2010,"HPV",0
"CYP","Cyprus",1,2011,"HPV",0
"CYP","Cyprus",1,2012,"HPV",0
"CYP","Cyprus",1,2013,"HPV",0
"CYP","Cyprus",1,2014,"HPV",0
"CYP","Cyprus",1,2015,"HPV",0
"CYP","Cyprus",1,2016,"HPV",0
"CYP","Cyprus",1,2017,"HPV",0
"CYP","Cyprus",1,2018,"HPV",0
"CYP","Cyprus",1,2019,"HPV",0
"CZE","Czech Republic",2,2010,"HPV",0
"CZE","Czech Republic",2,2011,"HPV",0
"CZE","Czech Republic",2,2012,"HPV",0
"CZE","Czech Republic",2,2013,"HPV",0
"CZE","Czech Republic",2,2014,"HPV",0
"CZE","Czech Republic",2,2015,"HPV",0
"CZE","Czech Republic",2,2016,"HPV",0
"CZE","Czech Republic",2,2017,"HPV",0
"CZE","Czech Republic",2,2018,"HPV",0
"CZE","Czech Republic",2,2019,"HPV",0
"CZE","Czech Republic",1,2010,"HPV",0
"CZE","Czech Republic",1,2011,"HPV",0
"CZE","Czech Republic",1,2012,"HPV",0
"CZE","Czech Republic",1,2013,"HPV",0
"CZE","Czech Republic",1,2014,"HPV",0
"CZE","Czech Republic",1,2015,"HPV",0
"CZE","Czech Republic",1,2016,"HPV",0
"CZE","Czech Republic",1,2017,"HPV",0
"CZE","Czech Republic",1,2018,"HPV",0
"CZE","Czech Republic",1,2019,"HPV",0
"DEU","Germany",2,2010,"HPV",27
"DEU","Germany",2,2011,"HPV",27
"DEU","Germany",2,2012,"HPV",27
"DEU","Germany",2,2013,"HPV",29
"DEU","Germany",2,2014,"HPV",31
"DEU","Germany",2,2015,"HPV",31
"DEU","Germany",2,2016,"HPV",31
"DEU","Germany",2,2017,"HPV",31
"DEU","Germany",2,2018,"HPV",31
"DEU","Germany",2,2019,"HPV",31
"DEU","Germany",1,2010,"HPV",0
"DEU","Germany",1,2011,"HPV",0
"DEU","Germany",1,2012,"HPV",0
"DEU","Germany",1,2013,"HPV",0
"DEU","Germany",1,2014,"HPV",0
"DEU","Germany",1,2015,"HPV",0
"DEU","Germany",1,2016,"HPV",0
"DEU","Germany",1,2017,"HPV",0
"DEU","Germany",1,2018,"HPV",0
"DEU","Germany",1,2019,"HPV",0
"DMA","Dominica",2,2010,"HPV",0
"DMA","Dominica",2,2011,"HPV",0
"DMA","Dominica",2,2012,"HPV",0
"DMA","Dominica",2,2013,"HPV",0
"DMA","Dominica",2,2014,"HPV",0
"DMA","Dominica",2,2015,"HPV",0
"DMA","Dominica",2,2016,"HPV",0
"DMA","Dominica",2,2017,"HPV",0
"DMA","Dominica",2,2018,"HPV",0
"DMA","Dominica",2,2019,"HPV",0
"DMA","Dominica",1,2010,"HPV",0
"DMA","Dominica",1,2011,"HPV",0
"DMA","Dominica",1,2012,"HPV",0
"DMA","Dominica",1,2013,"HPV",0
"DMA","Dominica",1,2014,"HPV",0
"DMA","Dominica",1,2015,"HPV",0
"DMA","Dominica",1,2016,"HPV",0
"DMA","Dominica",1,2017,"HPV",0
"DMA","Dominica",1,2018,"HPV",0
"DMA","Dominica",1,2019,"HPV",0
"DNK","Denmark",2,2010,"HPV",0
"DNK","Denmark",2,2011,"HPV",69
"DNK","Denmark",2,2012,"HPV",74
"DNK","Denmark",2,2013,"HPV",79
"DNK","Denmark",2,2014,"HPV",68
"DNK","Denmark",2,2015,"HPV",57
"DNK","Denmark",2,2016,"HPV",16
"DNK","Denmark",2,2017,"HPV",37
"DNK","Denmark",2,2018,"HPV",54
"DNK","Denmark",2,2019,"HPV",62
"DNK","Denmark",1,2010,"HPV",0
"DNK","Denmark",1,2011,"HPV",0
"DNK","Denmark",1,2012,"HPV",0
"DNK","Denmark",1,2013,"HPV",0
"DNK","Denmark",1,2014,"HPV",0
"DNK","Denmark",1,2015,"HPV",0
"DNK","Denmark",1,2016,"HPV",0
"DNK","Denmark",1,2017,"HPV",0
"DNK","Denmark",1,2018,"HPV",0
"DNK","Denmark",1,2019,"HPV",0
"DOM","Dominican Republic (the)",2,2010,"HPV",0
"DOM","Dominican Republic (the)",2,2011,"HPV",0
"DOM","Dominican Republic (the)",2,2012,"HPV",0
"DOM","Dominican Republic (the)",2,2013,"HPV",0
"DOM","Dominican Republic (the)",2,2014,"HPV",0
"DOM","Dominican Republic (the)",2,2015,"HPV",0
"DOM","Dominican Republic (the)",2,2016,"HPV",0
"DOM","Dominican Republic (the)",2,2017,"HPV",34
"DOM","Dominican Republic (the)",2,2018,"HPV",31
"DOM","Dominican Republic (the)",2,2019,"HPV",7
"DOM","Dominican Republic (the)",1,2010,"HPV",0
"DOM","Dominican Republic (the)",1,2011,"HPV",0
"DOM","Dominican Republic (the)",1,2012,"HPV",0
"DOM","Dominican Republic (the)",1,2013,"HPV",0
