"location_iso3","year","disease","vaccine","target_deaths_averted","observed_deaths_averted","region","income_group","coverage","pop"
"SGP",2022,"Measles","MCV2",16.1434343541157,15.9997805751102,"WPRO","High income",0.92,42370
"SGP",2022,"PCV","PCV3",3.78535323039505,3.92872607786507,"WPRO","High income",0.9,42370
"SGP",2022,"D","DTP3",0.33046371521096,0.33046371521096,"WPRO","High income",0.97,42370
"SGP",2022,"P","DTP3",9.87277165279334,9.87277165279334,"WPRO","High income",0.97,42370
"SGP",2022,"T","DTP3",1.51124020599503,1.51124020599503,"WPRO","High income",0.97,42370
"SGP",2022,"TB","BCG",0.753912480397468,0.753912480397468,"WPRO","High income",0.98,42370
"SGP",2022,"Rubella","Rubella",23.7250886726254,23.6940305329136,"WPRO","High income",0.96,42370
"SLB",2019,"HepB","HepB",407.95542918181,407.95542918181,"WPRO","Lower middle income",0.94,20276
"SLB",2019,"HepB","HepB_BD",65.3144639995388,65.3144639995388,"WPRO","Lower middle income",0.66,20276
"SLB",2019,"Hib","Hib3",27.0107865049908,27.0107865049908,"WPRO","Lower middle income",0.94,20276
"SLB",2019,"Measles","MCV1",77.3277163136635,77.3277163136635,"WPRO","Lower middle income",0.81,20276
"SLB",2019,"Measles","MCV2",6.05138758133221,6.05138758133221,"WPRO","Lower middle income",0.54,19870
"SLB",2019,"PCV","PCV3",24.5664370347165,24.5664370347165,"WPRO","Lower middle income",0.94,20276
"SLB",2019,"D","DTP3",2.79095114177193,2.79095114177193,"WPRO","Lower middle income",0.94,20276
"SLB",2019,"P","DTP3",60.7106512089125,60.7106512089125,"WPRO","Lower middle income",0.94,20276
"SLB",2019,"T","DTP3",9.00792092628633,9.00792092628633,"WPRO","Lower middle income",0.94,20276
"SLB",2019,"TB","BCG",7.65157668061109,7.65157668061109,"WPRO","Lower middle income",0.77,20276
"SLB",2019,"Rubella","Rubella",12.6945943225797,12.6945943225797,"WPRO","Lower middle income",0.81,20276
"SLB",2020,"HPV","HPV",85.4248353447246,19.3222841851163,"WPRO","Lower middle income",0.19,8285
"SLB",2020,"HepB","HepB",411.758130706537,411.758130706537,"WPRO","Lower middle income",0.94,20465
"SLB",2020,"HepB","HepB_BD",65.9232839687592,69.9186345123203,"WPRO","Lower middle income",0.7,20465
"SLB",2020,"Hib","Hib3",27.2625639092837,27.2625639092837,"WPRO","Lower middle income",0.94,20465
"SLB",2020,"Measles","MCV1",78.0485161944725,78.0485161944725,"WPRO","Lower middle income",0.81,20465
"SLB",2020,"Measles","MCV2",6.08275612289623,5.74482522717978,"WPRO","Lower middle income",0.51,19973
"SLB",2020,"PCV","PCV3",24.7954297650164,24.5316485973035,"WPRO","Lower middle income",0.93,20465
"SLB",2020,"D","DTP3",2.81696661651028,2.81696661651028,"WPRO","Lower middle income",0.94,20465
"SLB",2020,"P","DTP3",61.2765573579796,61.2765573579796,"WPRO","Lower middle income",0.94,20465
"SLB",2020,"T","DTP3",9.09188704657969,9.09188704657969,"WPRO","Lower middle income",0.94,20465
"SLB",2020,"TB","BCG",7.72289982090679,8.22438682226437,"WPRO","Lower middle income",0.82,20465
"SLB",2020,"Rubella","Rubella",12.8129252718284,12.8129252718284,"WPRO","Lower middle income",0.81,20465
"SLB",2021,"HPV","HPV",87.827247732814,0,"WPRO","Lower middle income",0,8518
"SLB",2021,"HepB","HepB",414.212784600805,383.367151705,"WPRO","Lower middle income",0.87,20587
"SLB",2021,"HepB","HepB_BD",66.3162788695258,76.364199910363,"WPRO","Lower middle income",0.76,20587
"SLB",2021,"Hib","Hib3",27.4250868898325,25.3827931852705,"WPRO","Lower middle income",0.87,20587
"SLB",2021,"Measles","MCV1",78.5137944244127,64.9435089683413,"WPRO","Lower middle income",0.67,20587
"SLB",2021,"Measles","MCV2",6.13696583550203,4.54590061889039,"WPRO","Lower middle income",0.4,20151
"SLB",2021,"PCV","PCV3",24.9432451782259,22.8204158013556,"WPRO","Lower middle income",0.86,20587
"SLB",2021,"D","DTP3",2.8337596742779,2.62273501768273,"WPRO","Lower middle income",0.87,20587
"SLB",2021,"P","DTP3",61.6418512743086,57.0515006474984,"WPRO","Lower middle income",0.87,20587
"SLB",2021,"T","DTP3",9.14608739936165,8.46499578451557,"WPRO","Lower middle income",0.87,20587
"SLB",2021,"TB","BCG",7.76893909665321,8.3743109743145,"WPRO","Lower middle income",0.83,20587
"SLB",2021,"Rubella","Rubella",12.8893082126133,10.6615265462357,"WPRO","Lower middle income",0.67,20587
"SLB",2022,"HPV","HPV",96.7298721801546,7.52343450290091,"WPRO","Lower middle income",0.07,8756
"SLB",2022,"HepB","HepB",418.297167719956,396.04731837315,"WPRO","Lower middle income",0.89,20790
"SLB",2022,"HepB","HepB_BD",73.0179502318893,77.1171961012507,"WPRO","Lower middle income",0.76,20790
"SLB",2022,"Hib","Hib3",27.6955144722212,26.2223488088052,"WPRO","Lower middle income",0.89,20790
"SLB",2022,"Measles","MCV1",81.5237592504191,88.0977632099836,"WPRO","Lower middle income",0.9,20790
"SLB",2022,"Measles","MCV2",7.27220539818619,10.3368988503465,"WPRO","Lower middle income",0.9,20365
"SLB",2022,"PCV","PCV3",25.1892003329925,23.8493492514503,"WPRO","Lower middle income",0.89,20790
"SLB",2022,"D","DTP3",2.86170222121909,2.70948401796276,"WPRO","Lower middle income",0.89,20790
"SLB",2022,"P","DTP3",62.2496763973807,58.93852339752,"WPRO","Lower middle income",0.89,20790
"SLB",2022,"T","DTP3",9.23627323226933,8.7449821028933,"WPRO","Lower middle income",0.89,20790
"SLB",2022,"TB","BCG",8.17056811845819,8.96633763717299,"WPRO","Lower middle income",0.88,20790
"SLB",2022,"Rubella","Rubella",13.3834425827063,14.4626715748466,"WPRO","Lower middle income",0.9,20790
"SLE",2019,"HepB","HepB",4254.47816395437,4254.47816395437,"AFRO","Low income",0.95,245860
"SLE",2019,"Hib","Hib3",1103.342813065,1103.342813065,"AFRO","Low income",0.95,245860
"SLE",2019,"Measles","MCV1",7425.88793872823,7425.88793872823,"AFRO","Low income",0.93,245860
"SLE",2019,"Measles","MCV2",471.698229060279,471.698229060279,"AFRO","Low income",0.72,229016
"SLE",2019,"PCV","PCV3",1008.43654169263,1008.43654169263,"AFRO","Low income",0.94,245860
"SLE",2019,"Rota","Rota",290.851230370159,290.851230370159,"AFRO","Low income",0.92,245860
"SLE",2019,"YF","YF",2592.93145819712,2592.93145819712,"AFRO","Low income",0.9,245860
"SLE",2019,"D","DTP3",8.79126769296461,8.79126769296461,"AFRO","Low income",0.95,245860
"SLE",2019,"P","DTP3",1054.14187231455,1054.14187231455,"AFRO","Low income",0.95,245860
"SLE",2019,"T","DTP3",52.7160576349945,52.7160576349945,"AFRO","Low income",0.95,245860
"SLE",2019,"TB","BCG",214.272228362535,214.272228362535,"AFRO","Low income",0.86,245860
"SLE",2020,"HPV","HPV",684.213409403251,0,"AFRO","Low income",0,104748
"SLE",2020,"HepB","HepB",4290.43686250109,4109.78688934315,"AFRO","Low income",0.91,247938
"SLE",2020,"Hib","Hib3",1112.66822738839,1065.81903886678,"AFRO","Low income",0.91,247938
"SLE",2020,"Measles","MCV1",7488.65128020988,7005.51248793827,"AFRO","Low income",0.87,247938
"SLE",2020,"Measles","MCV2",478.507510268899,445.277822055781,"AFRO","Low income",0.67,232322
"SLE",2020,"PCV","PCV3",1016.95981157646,984.503647377209,"AFRO","Low income",0.91,247938
"SLE",2020,"Rota","Rota",293.309494653528,286.933201291495,"AFRO","Low income",0.9,247938
"SLE",2020,"YF","YF",2614.84682291742,2498.63140856554,"AFRO","Low income",0.86,247938
"SLE",2020,"D","DTP3",8.86557117570267,8.49228396830467,"AFRO","Low income",0.91,247938
"SLE",2020,"P","DTP3",1063.05144203175,1018.29138131462,"AFRO","Low income",0.91,247938
"SLE",2020,"T","DTP3",53.1616118844272,50.9232282261355,"AFRO","Low income",0.91,247938
"SLE",2020,"TB","BCG",216.08324963699,180.906906672829,"AFRO","Low income",0.72,247938
"SLE",2021,"HPV","HPV",576.064997598395,0,"AFRO","Low income",0,106683
"SLE",2021,"HepB","HepB",4312.96728863575,4176.7683216262,"AFRO","Low income",0.92,249240
"SLE",2021,"Hib","Hib3",1118.51119632442,1083.1897901247,"AFRO","Low income",0.92,249240
"SLE",2021,"Measles","MCV1",7527.97653074361,7042.30062553435,"AFRO","Low income",0.87,249240
"SLE",2021,"Measles","MCV2",485.180853014189,451.487738221537,"AFRO","Low income",0.67,235562
"SLE",2021,"PCV","PCV3",1022.30018568076,978.798050119877,"AFRO","Low income",0.9,249240
"SLE",2021,"Rota","Rota",294.849754565437,240.366647743563,"AFRO","Low income",0.75,249240
"SLE",2021,"YF","YF",2628.57820158241,2482.54607927227,"AFRO","Low income",0.85,249240
"SLE",2021,"D","DTP3",8.91212706334702,8.63069147187291,"AFRO","Low income",0.92,249240
"SLE",2021,"P","DTP3",1068.63385770633,1034.88752535771,"AFRO","Low income",0.92,249240
"SLE",2021,"T","DTP3",53.440780138884,51.7531765555509,"AFRO","Low income",0.92,249240
"SLE",2021,"TB","BCG",217.217970377769,186.908486139011,"AFRO","Low income",0.74,249240
"SLE",2022,"HPV","HPV",640.690813993234,0,"AFRO","Low income",0,108182
"SLE",2022,"HepB","HepB",4361.22075134396,4156.41479841607,"AFRO","Low income",0.91,250751
"SLE",2022,"Hib","Hib3",1131.02509561662,1077.91137225792,"AFRO","Low income",0.91,250751
"SLE",2022,"Measles","MCV1",7647.68894522964,7329.30421925424,"AFRO","Low income",0.9,250751
"SLE",2022,"Measles","MCV2",538.678879216008,497.035762623933,"AFRO","Low income",0.73,238012
"SLE",2022,"PCV","PCV3",1036.04163327491,1017.55634272641,"AFRO","Low income",0.93,250751
"SLE",2022,"Rota","Rota",300.319586921495,283.739988304416,"AFRO","Low income",0.88,250751
"SLE",2022,"YF","YF",2692.62892835271,2144.99450425401,"AFRO","Low income",0.73,250751
"SLE",2022,"D","DTP3",9.01183590928127,8.58863384126823,"AFRO","Low income",0.91,250751
"SLE",2022,"P","DTP3",1080.58972951121,1029.84448594416,"AFRO","Low income",0.91,250751
"SLE",2022,"T","DTP3",54.0386753972886,51.500981700795,"AFRO","Low income",0.91,250751
"SLE",2022,"TB","BCG",225.451974022897,185.500502932837,"AFRO","Low income",0.73,250751
"SLV",2019,"HepB","HepB",38.3043879344438,38.3043879344438,"PAHO","Lower middle income",0.9,102289
"SLV",2019,"HepB","HepB_BD",32.8721343906307,32.8721343906307,"PAHO","Lower middle income",0.91,102289
"SLV",2019,"Hib","Hib3",57.2922914438651,57.2922914438651,"PAHO","Lower middle income",0.9,102289
"SLV",2019,"Measles","MCV1",807.58005245043,807.58005245043,"PAHO","Lower middle income",0.85,102289
"SLV",2019,"Measles","MCV2",97.6362095095356,97.6362095095356,"PAHO","Lower middle income",0.87,106596
"SLV",2019,"PCV","PCV3",48.4560912314928,48.4560912314928,"PAHO","Lower middle income",0.85,102289
"SLV",2019,"Rota","Rota",16.5703164630028,16.5703164630028,"PAHO","Lower middle income",0.86,102289
"SLV",2019,"D","DTP3",3.56009949033025,3.56009949033025,"PAHO","Lower middle income",0.9,102289
"SLV",2019,"P","DTP3",123.407245246806,123.407245246806,"PAHO","Lower middle income",0.9,102289
"SLV",2019,"T","DTP3",17.5041370494096,17.5041370494096,"PAHO","Lower middle income",0.9,102289
"SLV",2019,"TB","BCG",12.8862624862879,12.8862624862879,"PAHO","Lower middle income",0.9,102289
"SLV",2019,"Rubella","Rubella",14.3027934819781,14.3027934819781,"PAHO","Lower middle income",0.85,102289
"SLV",2020,"HPV","HPV",136.259936200078,0,"PAHO","Lower middle income",0,54611
"SLV",2020,"HepB","HepB",38.061729942074,32.1410163955291,"PAHO","Lower middle income",0.76,101641
"SLV",2020,"HepB","HepB_BD",32.6638896811788,32.3049458385285,"PAHO","Lower middle income",0.9,101641
"SLV",2020,"Hib","Hib3",56.9293452340515,48.0736693087546,"PAHO","Lower middle income",0.76,101641
"SLV",2020,"Measles","MCV1",802.464039252648,698.615751819953,"PAHO","Lower middle income",0.74,101641
"SLV",2020,"Measles","MCV2",94.5155805384767,60.8376150592494,"PAHO","Lower middle income",0.56,103189
"SLV",2020,"PCV","PCV3",48.1491222796211,45.8832812311683,"PAHO","Lower middle income",0.81,101641
"SLV",2020,"Rota","Rota",16.4653436402357,14.7422262825366,"PAHO","Lower middle income",0.77,101641
"SLV",2020,"D","DTP3",3.53754628842453,2.98726131022516,"PAHO","Lower middle income",0.76,101641
"SLV",2020,"P","DTP3",122.62546133143,103.550389568763,"PAHO","Lower middle income",0.76,101641
"SLV",2020,"T","DTP3",17.393248480668,14.6876320503418,"PAHO","Lower middle income",0.76,101641
"SLV",2020,"TB","BCG",12.8046281161102,12.0932598874374,"PAHO","Lower middle income",0.85,101641
"SLV",2020,"Rubella","Rubella",14.2121853992291,12.3729614063876,"PAHO","Lower middle income",0.74,101641
"SLV",2021,"HPV","HPV",216.486900302367,0,"PAHO","Lower middle income",0,54228
"SLV",2021,"HepB","HepB",37.7048579255177,32.6775435354487,"PAHO","Lower middle income",0.78,100688
"SLV",2021,"HepB","HepB_BD",32.3576285575558,30.9353152143666,"PAHO","Lower middle income",0.87,100688
"SLV",2021,"Hib","Hib3",56.3955678606682,48.8761588125791,"PAHO","Lower middle income",0.78,100688
"SLV",2021,"Measles","MCV1",794.940026015788,794.940026015788,"PAHO","Lower middle income",0.85,100688
"SLV",2021,"Measles","MCV2",92.5069103495915,74.4308474077173,"PAHO","Lower middle income",0.7,100996
"SLV",2021,"PCV","PCV3",47.6976694846616,51.6257128539867,"PAHO","Lower middle income",0.92,100688
"SLV",2021,"Rota","Rota",16.3109623129254,14.6040011406425,"PAHO","Lower middle income",0.77,100688
"SLV",2021,"D","DTP3",3.50437776772059,3.03712739869118,"PAHO","Lower middle income",0.78,100688
"SLV",2021,"P","DTP3",121.475708134896,105.278947050244,"PAHO","Lower middle income",0.78,100688
"SLV",2021,"T","DTP3",17.2301669899105,14.9328113912558,"PAHO","Lower middle income",0.78,100688
"SLV",2021,"TB","BCG",12.6845701612036,10.852354471252,"PAHO","Lower middle income",0.77,100688
"SLV",2021,"Rubella","Rubella",14.0789299935811,14.0789299935811,"PAHO","Lower middle income",0.85,100688
"SLV",2022,"HPV","HPV",278.099059809752,0,"PAHO","Lower middle income",0,54181
"SLV",2022,"HepB","HepB",37.686600482263,31.2141311018347,"PAHO","Lower middle income",0.75,100026
"SLV",2022,"HepB","HepB_BD",32.284933035908,30.3786822760981,"PAHO","Lower middle income",0.86,100026
"SLV",2022,"Hib","Hib3",56.3682600033607,46.6873168503297,"PAHO","Lower middle income",0.75,100026
"SLV",2022,"Measles","MCV1",803.203496949406,603.898544805454,"PAHO","Lower middle income",0.65,100026
"SLV",2022,"Measles","MCV2",93.4186128759009,61.522279638415,"PAHO","Lower middle income",0.58,100752
"SLV",2022,"PCV","PCV3",48.1934909208563,40.6945529363522,"PAHO","Lower middle income",0.73,100026
"SLV",2022,"Rota","Rota",16.4407252847349,14.319567889174,"PAHO","Lower middle income",0.76,100026
"SLV",2022,"D","DTP3",3.50268087820139,2.90111442106656,"PAHO","Lower middle income",0.75,100026
"SLV",2022,"P","DTP3",121.41688717733,100.564194855239,"PAHO","Lower middle income",0.75,100026
"SLV",2022,"T","DTP3",17.2218237998445,14.2640689004051,"PAHO","Lower middle income",0.75,100026
"SLV",2022,"TB","BCG",12.6784280396663,10.5009767379144,"PAHO","Lower middle income",0.75,100026
"SLV",2022,"Rubella","Rubella",14.2252816993337,10.6954550749626,"PAHO","Lower middle income",0.65,100026
"SOM",2019,"HepB","HepB",2361.99308332271,2361.99308332271,"EMRO","Low income",0.42,655440
"SOM",2019,"Hib","Hib3",2169.48358273475,2169.48358273475,"EMRO","Low income",0.42,655440
"SOM",2019,"Measles","MCV1",12910.3640630075,12910.3640630075,"EMRO","Low income",0.46,655440
"SOM",2019,"D","DTP3",6.63174581086507,6.63174581086507,"EMRO","Low income",0.42,655440
"SOM",2019,"P","DTP3",784.041137105213,784.041137105213,"EMRO","Low income",0.42,655440
"SOM",2019,"T","DTP3",63.587724902013,63.587724902013,"EMRO","Low income",0.42,655440
"SOM",2019,"TB","BCG",148.856504292331,148.856504292331,"EMRO","Low income",0.37,655440
"SOM",2020,"HepB","HepB",2429.3637971832,2429.3637971832,"EMRO","Low income",0.42,674135
"SOM",2020,"Hib","Hib3",2231.3633819219,2231.3633819219,"EMRO","Low income",0.42,674135
"SOM",2020,"Measles","MCV1",13278.6041096295,13278.6041096295,"EMRO","Low income",0.46,674135
"SOM",2020,"D","DTP3",6.82090193184353,6.82090193184353,"EMRO","Low income",0.42,674135
"SOM",2020,"P","DTP3",806.404204751652,806.404204751652,"EMRO","Low income",0.42,674135
"SOM",2020,"T","DTP3",65.4014264109888,65.4014264109888,"EMRO","Low income",0.42,674135
"SOM",2020,"TB","BCG",153.102312219441,153.102312219441,"EMRO","Low income",0.37,674135
"SOM",2021,"HepB","HepB",2480.73058805602,2480.73058805602,"EMRO","Low income",0.42,688389
"SOM",2021,"Hib","Hib3",2278.54362570974,2278.54362570974,"EMRO","Low income",0.42,688389
"SOM",2021,"Measles","MCV1",13559.368679009,13559.368679009,"EMRO","Low income",0.46,688389
"SOM",2021,"D","DTP3",6.96512398845904,6.96512398845904,"EMRO","Low income",0.42,688389
"SOM",2021,"P","DTP3",823.454922389113,823.454922389113,"EMRO","Low income",0.42,688389
"SOM",2021,"T","DTP3",66.7842828597153,66.7842828597153,"EMRO","Low income",0.42,688389
"SOM",2021,"TB","BCG",156.339527848916,156.339527848916,"EMRO","Low income",0.37,688389
"SOM",2022,"HepB","HepB",2878.22474703585,2536.16232491625,"EMRO","Low income",0.42,703771
"SOM",2022,"Hib","Hib3",2643.64082189906,2329.4575102295,"EMRO","Low income",0.42,703771
"SOM",2022,"Measles","MCV1",15334.6603710493,13862.3517438467,"EMRO","Low income",0.46,703771
"SOM",2022,"D","DTP3",8.08116460782847,7.12075915577066,"EMRO","Low income",0.42,703771
"SOM",2022,"P","DTP3",955.399327561041,841.854960181974,"EMRO","Low income",0.42,703771
"SOM",2022,"T","DTP3",77.4853087898208,68.2765725955306,"EMRO","Low income",0.42,703771
"SOM",2022,"TB","BCG",188.658841918777,159.83292274246,"EMRO","Low income",0.37,703771
"SRB",2019,"HepB","HepB",254.562887492641,254.562887492641,"EURO","Upper middle income",0.94,69169
"SRB",2019,"HepB","HepB_BD",129.516171329267,129.516171329267,"EURO","Upper middle income",0.99,69169
"SRB",2019,"Hib","Hib3",7.14025826293994,7.14025826293994,"EURO","Upper middle income",0.97,69169
"SRB",2019,"Measles","MCV1",357.953087269985,357.953087269985,"EURO","Upper middle income",0.87,69169
"SRB",2019,"Measles","MCV2",57.7577580582334,57.7577580582334,"EURO","Upper middle income",0.91,69876
"SRB",2019,"PCV","PCV3",6.32251969209463,6.32251969209463,"EURO","Upper middle income",0.92,69169
"SRB",2019,"D","DTP3",1.37389503239869,1.37389503239869,"EURO","Upper middle income",0.97,69169
"SRB",2019,"P","DTP3",40.5837865066429,40.5837865066429,"EURO","Upper middle income",0.97,69169
"SRB",2019,"T","DTP3",5.2489319428171,5.2489319428171,"EURO","Upper middle income",0.97,69169
"SRB",2019,"TB","BCG",3.75533284315433,3.75533284315433,"EURO","Upper middle income",0.98,69169
"SRB",2019,"Rubella","Rubella",31.3063179275644,31.3063179275644,"EURO","Upper middle income",0.87,69169
"SRB",2020,"HepB","HepB",255.457201154263,236.433792557669,"EURO","Upper middle income",0.87,69412
"SRB",2020,"HepB","HepB_BD",129.97117905864,129.97117905864,"EURO","Upper middle income",0.99,69412
"SRB",2020,"Hib","Hib3",7.16534295055859,6.79599537578753,"EURO","Upper middle income",0.92,69412
"SRB",2020,"Measles","MCV1",359.210624609062,322.050904821918,"EURO","Upper middle income",0.78,69412
"SRB",2020,"Measles","MCV2",57.807352561117,53.3606331333388,"EURO","Upper middle income",0.84,69936
"SRB",2020,"PCV","PCV3",6.34473155413079,5.99990918705846,"EURO","Upper middle income",0.87,69412
"SRB",2020,"D","DTP3",1.37872171043181,1.30765358102811,"EURO","Upper middle income",0.92,69412
"SRB",2020,"P","DTP3",40.7263628070248,38.6270657551163,"EURO","Upper middle income",0.92,69412
"SRB",2020,"T","DTP3",5.26737214669607,4.99585811851586,"EURO","Upper middle income",0.92,69412
"SRB",2020,"TB","BCG",3.76852583251208,3.76852583251208,"EURO","Upper middle income",0.98,69412
"SRB",2020,"Rubella","Rubella",31.4163012330394,28.166339036518,"EURO","Upper middle income",0.78,69412
"SRB",2021,"HPV","HPV",135.367160515812,0,"EURO","Upper middle income",0,34335
"SRB",2021,"HepB","HepB",251.37206467525,238.001210171248,"EURO","Upper middle income",0.89,68302
"SRB",2021,"HepB","HepB_BD",127.892748689898,127.892748689898,"EURO","Upper middle income",0.99,68302
"SRB",2021,"Hib","Hib3",7.05075857501661,6.61462917862383,"EURO","Upper middle income",0.91,68302
"SRB",2021,"Measles","MCV1",353.466318245378,304.712343314981,"EURO","Upper middle income",0.75,68302
"SRB",2021,"Measles","MCV2",57.1022840451219,53.9647959107745,"EURO","Upper middle income",0.86,69083
"SRB",2021,"PCV","PCV3",6.24326996211377,5.97182344202187,"EURO","Upper middle income",0.88,68302
"SRB",2021,"D","DTP3",1.35667392188546,1.27275594733584,"EURO","Upper middle income",0.91,68302
"SRB",2021,"P","DTP3",40.0750883484903,37.5962169042538,"EURO","Upper middle income",0.91,68302
"SRB",2021,"T","DTP3",5.18313911663164,4.86253257333483,"EURO","Upper middle income",0.91,68302
"SRB",2021,"TB","BCG",3.70826156013716,3.70826156013716,"EURO","Upper middle income",0.98,68302
"SRB",2021,"Rubella","Rubella",30.9139083561784,26.6499209967055,"EURO","Upper middle income",0.75,68302
"SRB",2022,"HPV","HPV",193.393354086019,0,"EURO","Upper middle income",0,34223
"SRB",2022,"HepB","HepB",249.063367345074,242.61623199727,"EURO","Upper middle income",0.92,67356
"SRB",2022,"HepB","HepB_BD",126.121401726989,126.121401726989,"EURO","Upper middle income",0.99,67356
"SRB",2022,"Hib","Hib3",6.95310378288804,6.59469637139897,"EURO","Upper middle income",0.92,67356
"SRB",2022,"Measles","MCV1",356.401545660064,324.531360194866,"EURO","Upper middle income",0.81,67356
"SRB",2022,"Measles","MCV2",57.9527147803805,56.0421152551834,"EURO","Upper middle income",0.89,69324
"SRB",2022,"PCV","PCV3",6.21207781590285,5.95603390402408,"EURO","Upper middle income",0.89,67356
"SRB",2022,"D","DTP3",1.33788364443965,1.268920569984,"EURO","Upper middle income",0.92,67356
"SRB",2022,"P","DTP3",39.5200382243699,37.4829228519797,"EURO","Upper middle income",0.92,67356
"SRB",2022,"T","DTP3",5.11135132704519,4.84787960915626,"EURO","Upper middle income",0.92,67356
"SRB",2022,"TB","BCG",3.65690119827528,3.58227056157579,"EURO","Upper middle income",0.96,67356
"SRB",2022,"Rubella","Rubella",31.1706212213605,28.3832778680921,"EURO","Upper middle income",0.81,67356
"SSD",2019,"HepB","HepB",1677.39520359986,1677.39520359986,"EMRO","Low income",0.61,297372
"SSD",2019,"Hib","Hib3",978.726312416282,978.726312416282,"EMRO","Low income",0.61,297372
"SSD",2019,"Measles","MCV1",8359.74069835307,8359.74069835307,"EMRO","Low income",0.65,297372
"SSD",2019,"D","DTP3",21.0875773836977,21.0875773836977,"EMRO","Low income",0.61,297372
"SSD",2019,"P","DTP3",1554.37415526167,1554.37415526167,"EMRO","Low income",0.61,297372
"SSD",2019,"T","DTP3",76.0077282085712,76.0077282085712,"EMRO","Low income",0.61,297372
"SSD",2019,"TB","BCG",477.053431749649,477.053431749649,"EMRO","Low income",0.66,297372
"SSD",2020,"HepB","HepB",1628.41110305219,1788.58268695896,"EMRO","Low income",0.67,288688
"SSD",2020,"Hib","Hib3",950.145076465947,1043.60196923309,"EMRO","Low income",0.67,288688
"SSD",2020,"Measles","MCV1",8115.61553450275,8615.03802893368,"EMRO","Low income",0.69,288688
"SSD",2020,"D","DTP3",20.4717678185737,22.4853843253187,"EMRO","Low income",0.67,288688
"SSD",2020,"P","DTP3",1508.98257446626,1657.40708998753,"EMRO","Low income",0.67,288688
"SSD",2020,"T","DTP3",73.7881140156975,81.04596129593,"EMRO","Low income",0.67,288688
"SSD",2020,"TB","BCG",463.122288261648,484.17330136445,"EMRO","Low income",0.69,288688
"SSD",2021,"HepB","HepB",1658.94437530743,1876.51085075758,"EMRO","Low income",0.69,294101
"SSD",2021,"Hib","Hib3",967.960625774925,1094.90628161426,"EMRO","Low income",0.69,294101
"SSD",2021,"Measles","MCV1",8267.78613698107,9412.55652517845,"EMRO","Low income",0.74,294101
"SSD",2021,"D","DTP3",20.8556205564844,23.5907839081544,"EMRO","Low income",0.69,294101
"SSD",2021,"P","DTP3",1537.27652044111,1738.88655590879,"EMRO","Low income",0.69,294101
"SSD",2021,"T","DTP3",75.1716667133052,85.0302459543944,"EMRO","Low income",0.69,294101
"SSD",2021,"TB","BCG",471.805991589671,507.548869740404,"EMRO","Low income",0.71,294101
"SSD",2022,"HepB","HepB",1766.28098729237,2008.0563764938,"EMRO","Low income",0.73,297473
"SSD",2022,"Hib","Hib3",1030.58937671556,1171.66044607256,"EMRO","Low income",0.73,297473
"SSD",2022,"Measles","MCV1",8683.29054726556,9263.16555709063,"EMRO","Low income",0.72,297473
"SSD",2022,"D","DTP3",22.2050158012536,25.2445244503286,"EMRO","Low income",0.73,297473
"SSD",2022,"P","DTP3",1636.74100872907,1860.7844634537,"EMRO","Low income",0.73,297473
"SSD",2022,"T","DTP3",80.0354054512433,90.9909620371363,"EMRO","Low income",0.73,297473
"SSD",2022,"TB","BCG",493.988120459211,520.598682652265,"EMRO","Low income",0.72,297473
"STP",2019,"HepB","HepB",92.6975579755507,92.6975579755507,"AFRO","Lower middle income",0.95,6146
"STP",2019,"Hib","Hib3",8.05327435524931,8.05327435524931,"AFRO","Lower middle income",0.95,6146
"STP",2019,"Measles","MCV1",82.516197006529,82.516197006529,"AFRO","Lower middle income",0.95,6146
"STP",2019,"Measles","MCV2",6.64792811416427,6.64792811416427,"AFRO","Lower middle income",0.81,6152
"STP",2019,"PCV","PCV3",8.45678075078807,8.45678075078807,"AFRO","Lower middle income",0.95,6146
"STP",2019,"Rota","Rota",1.32698481011977,1.32698481011977,"AFRO","Lower middle income",0.95,6146
"STP",2019,"D","DTP3",0.99317234873156,0.99317234873156,"AFRO","Lower middle income",0.95,6146
"STP",2019,"P","DTP3",26.2957554866069,26.2957554866069,"AFRO","Lower middle income",0.95,6146
"STP",2019,"T","DTP3",2.98338027071045,2.98338027071045,"AFRO","Lower middle income",0.95,6146
"STP",2019,"TB","BCG",4.8749148090732,4.8749148090732,"AFRO","Lower middle income",0.95,6146
"STP",2019,"Rubella","Rubella",3.39412671320292,3.39412671320292,"AFRO","Lower middle income",0.95,6146
"STP",2020,"HPV","HPV",41.8855144282276,0,"AFRO","Lower middle income",0,2843
"STP",2020,"HepB","HepB",92.1998327212075,93.1703572761675,"AFRO","Lower middle income",0.96,6113
"STP",2020,"Hib","Hib3",8.01003353947917,8.09434968200001,"AFRO","Lower middle income",0.96,6113
"STP",2020,"Measles","MCV1",82.0731390011246,74.2977889904918,"AFRO","Lower middle income",0.86,6113
"STP",2020,"Measles","MCV2",6.50960971386957,6.02741640173108,"AFRO","Lower middle income",0.75,6024
"STP",2020,"PCV","PCV3",8.41137336960096,8.49991414191255,"AFRO","Lower middle income",0.96,6113
"STP",2020,"Rota","Rota",1.3198597696489,1.20871368378373,"AFRO","Lower middle income",0.87,6113
"STP",2020,"D","DTP3",0.987839662836971,0.998237975077361,"AFRO","Lower middle income",0.96,6113
"STP",2020,"P","DTP3",26.1545644792756,26.4298756843207,"AFRO","Lower middle income",0.96,6113
