"location_iso3","year","disease","v_at_id","target"
"TUR",2023,"HepB",4,5865.77794673388
"TUR",2023,"Hib",5,1049.34292221587
"TUR",2023,"Measles",8,17289.4693549981
"TUR",2023,"Measles",9,2924.09187858633
"TUR",2023,"P",20,2610.52621227124
"TUR",2023,"PCV",13,1153.52366693874
"TUR",2023,"Rubella",17,1080.09890463629
"TUR",2023,"T",20,240.061999591506
"TUR",2023,"TB",21,307.469148395006
"TUR",2024,"D",20,52.4231513844161
"TUR",2024,"HepB",3,18265.1030307897
"TUR",2024,"HepB",4,5757.13174767226
"TUR",2024,"Hib",5,1029.9069461107
"TUR",2024,"Measles",8,17016.1629473749
"TUR",2024,"Measles",9,2921.31417273274
"TUR",2024,"P",20,2562.17393008642
"TUR",2024,"PCV",13,1135.2891333596
"TUR",2024,"Rubella",17,1063.0250462406
"TUR",2024,"T",20,235.615560597124
"TUR",2024,"TB",21,303.078867392949
"TUR",2025,"D",20,51.6618901207876
"TUR",2025,"HepB",3,17999.866869927
"TUR",2025,"HepB",4,5673.52972693583
"TUR",2025,"Hib",5,1014.95118243547
"TUR",2025,"Measles",8,16809.997160862
"TUR",2025,"Measles",9,2917.31200641697
"TUR",2025,"P",20,2524.96739610011
"TUR",2025,"PCV",13,1121.5341065758
"TUR",2025,"Rubella",17,1050.14556245692
"TUR",2025,"T",20,232.194076106895
"TUR",2025,"TB",21,299.779901086213
"TUR",2026,"D",20,50.8565907528705
"TUR",2026,"HepB",3,17719.2870967314
"TUR",2026,"HepB",4,5585.09142372474
"TUR",2026,"Hib",5,999.130244723534
"TUR",2026,"Measles",8,16583.6303175874
"TUR",2026,"Measles",9,2900.53326505042
"TUR",2026,"P",20,2485.6085061459
"TUR",2026,"PCV",13,1106.43130001962
"TUR",2026,"Rubella",17,1036.00408856628
"TUR",2026,"T",20,228.574662603328
"TUR",2026,"TB",21,296.037080888813
"TUR",2027,"D",20,50.1513264048041
"TUR",2027,"HepB",3,17473.5611981315
"TUR",2027,"HepB",4,5507.63900696749
"TUR",2027,"Hib",5,985.274598282299
"TUR",2027,"Measles",8,16384.78262153
"TUR",2027,"Measles",9,2881.78025889768
"TUR",2027,"P",20,2451.13881329618
"TUR",2027,"PCV",13,1093.1645236479
"TUR",2027,"Rubella",17,1023.58177679423
"TUR",2027,"T",20,225.404855936798
"TUR",2027,"TB",21,292.718001745226
"TUR",2028,"D",20,49.3836056372759
"TUR",2028,"HepB",3,17206.0744380367
"TUR",2028,"HepB",4,5423.32760089285
"TUR",2028,"Hib",5,970.191930982261
"TUR",2028,"Measles",8,16161.0933329463
"TUR",2028,"Measles",9,2853.70697884373
"TUR",2028,"P",20,2413.61657199248
"TUR",2028,"PCV",13,1078.24035893677
"TUR",2028,"Rubella",17,1009.60757373355
"TUR",2028,"T",20,221.954339242432
"TUR",2028,"TB",21,288.900762486966
"TUR",2029,"D",20,48.7957034918181
"TUR",2029,"HepB",3,17001.2394944052
"TUR",2029,"HepB",4,5358.76394882774
"TUR",2029,"Hib",5,958.641986210714
"TUR",2029,"Measles",8,15992.4255744893
"TUR",2029,"Measles",9,2831.7603493602
"TUR",2029,"P",20,2384.88293979459
"TUR",2029,"PCV",13,1066.98713610877
"TUR",2029,"Rubella",17,999.070647618794
"TUR",2029,"T",20,219.312016338901
"TUR",2029,"TB",21,286.023645933201
"TUR",2030,"D",20,48.1572164475788
"TUR",2030,"HepB",3,16778.7799257056
"TUR",2030,"HepB",4,5288.6450426614
"TUR",2030,"Hib",5,946.098248863797
"TUR",2030,"Measles",8,15803.8918391407
"TUR",2030,"Measles",9,2803.71235537256
"TUR",2030,"P",20,2353.6769779963
"TUR",2030,"PCV",13,1054.40848946118
"TUR",2030,"Rubella",17,987.292664335689
"TUR",2030,"T",20,216.442339890812
"TUR",2030,"TB",21,282.756682557188
"TZA",2019,"D",20,293.468418230039
"TZA",2019,"HepB",3,10139.0785560584
"TZA",2019,"HepB",4,0
"TZA",2019,"Hib",5,4134.9635488484
"TZA",2019,"Measles",8,25821.2232264256
"TZA",2019,"Measles",9,1654.92596956147
"TZA",2019,"MenA",12,0
"TZA",2019,"P",20,11271.5384576845
"TZA",2019,"PCV",13,3657.52463790441
"TZA",2019,"Rota",15,879.772962064093
"TZA",2019,"Rubella",17,699.222675249158
"TZA",2019,"T",20,1050.47192433898
"TZA",2019,"TB",21,2518.54947605199
"TZA",2020,"D",20,299.385195233791
"TZA",2020,"HPV",2,21729.8003541092
"TZA",2020,"HepB",3,10343.4980544206
"TZA",2020,"HepB",4,0
"TZA",2020,"Hib",5,4218.33080650677
"TZA",2020,"Measles",8,26341.8190054069
"TZA",2020,"Measles",9,1695.82355867098
"TZA",2020,"MenA",12,0
"TZA",2020,"P",20,11498.7900984081
"TZA",2020,"PCV",13,3731.26598901377
"TZA",2020,"Rota",15,897.510545078506
"TZA",2020,"Rubella",17,713.320085356754
"TZA",2020,"T",20,1071.65106232766
"TZA",2020,"TB",21,2569.32732708138
"TZA",2021,"D",20,304.841965145495
"TZA",2021,"HPV",2,25228.0109052555
"TZA",2021,"HepB",3,10532.0247079215
"TZA",2021,"HepB",4,0
"TZA",2021,"Hib",5,4295.21657437043
"TZA",2021,"Measles",8,26821.9404264278
"TZA",2021,"Measles",9,1731.32489768756
"TZA",2021,"MenA",12,0
"TZA",2021,"P",20,11708.3737813321
"TZA",2021,"PCV",13,3799.27422825057
"TZA",2021,"Rota",15,913.869097925441
"TZA",2021,"Rubella",17,726.321475008469
"TZA",2021,"T",20,1091.18360223228
"TZA",2021,"TB",21,2616.1573917437
"TZA",2022,"D",20,313.072607154155
"TZA",2022,"HPV",2,27332.8110914924
"TZA",2022,"HepB",3,10816.3862293278
"TZA",2022,"HepB",4,0
"TZA",2022,"Hib",5,4411.18613898216
"TZA",2022,"Measles",8,27602.3660252485
"TZA",2022,"Measles",9,1877.58455693399
"TZA",2022,"MenA",12,0
"TZA",2022,"P",20,12024.4963763683
"TZA",2022,"PCV",13,3957.32571672117
"TZA",2022,"Rota",15,946.95281527384
"TZA",2022,"Rubella",17,747.454915134646
"TZA",2022,"T",20,1120.64523357758
"TZA",2022,"TB",21,2676.94959832025
"TZA",2023,"D",20,321.938117760094
"TZA",2023,"HPV",2,30022.4148538944
"TZA",2023,"HepB",3,11122.6819084858
"TZA",2023,"HepB",4,0
"TZA",2023,"Hib",5,4536.10098814575
"TZA",2023,"Measles",8,28434.7048353103
"TZA",2023,"Measles",9,2006.49306473303
"TZA",2023,"MenA",12,0
"TZA",2023,"P",20,12365.0030119529
"TZA",2023,"PCV",13,4117.99499302851
"TZA",2023,"Rota",15,981.214745240103
"TZA",2023,"Rubella",17,769.99413275349
"TZA",2023,"T",20,1152.37938079055
"TZA",2023,"TB",21,2743.68699232797
"TZA",2024,"D",20,329.968440723132
"TZA",2024,"HPV",2,31224.0417147823
"TZA",2024,"HepB",3,11400.1225811272
"TZA",2024,"HepB",4,0
"TZA",2024,"Hib",5,4649.24806181695
"TZA",2024,"Measles",8,29189.4715715593
"TZA",2024,"Measles",9,2126.06888962317
"TZA",2024,"MenA",12,0
"TZA",2024,"P",20,12673.4317507297
"TZA",2024,"PCV",13,4263.08528644557
"TZA",2024,"Rota",15,1012.250645217
"TZA",2024,"Rubella",17,790.43274683003
"TZA",2024,"T",20,1181.12396893711
"TZA",2024,"TB",21,2803.80283177541
"TZA",2025,"D",20,336.704448689038
"TZA",2025,"HPV",2,32071.3877846274
"TZA",2025,"HepB",3,11632.8457965671
"TZA",2025,"HepB",4,912.815396477293
"TZA",2025,"Hib",5,4744.15826568748
"TZA",2025,"Measles",8,29825.9359967573
"TZA",2025,"Measles",9,2240.40747119932
"TZA",2025,"MenA",12,75.7441304328687
"TZA",2025,"P",20,12932.1484238794
"TZA",2025,"PCV",13,4386.80293712907
"TZA",2025,"Rota",15,1038.65792467531
"TZA",2025,"Rubella",17,807.667807856588
"TZA",2025,"T",20,1205.23554895988
"TZA",2025,"TB",21,2853.44192502797
"TZA",2026,"D",20,342.756893081221
"TZA",2026,"HPV",2,32908.7941128401
"TZA",2026,"HepB",3,11841.9524851799
"TZA",2026,"HepB",4,1501.65730036687
"TZA",2026,"Hib",5,4829.43707386059
"TZA",2026,"Measles",8,30398.1228208566
"TZA",2026,"Measles",9,2339.39676753051
"TZA",2026,"MenA",12,124.605398707566
"TZA",2026,"P",20,13164.6107792528
"TZA",2026,"PCV",13,4497.26567875975
"TZA",2026,"Rota",15,1062.3311566132
"TZA",2026,"Rubella",17,823.162271398486
"TZA",2026,"T",20,1226.90030916118
"TZA",2026,"TB",21,2897.82006496422
"TZA",2027,"D",20,349.90853080071
"TZA",2027,"HPV",2,34686.6874496379
"TZA",2027,"HepB",3,12089.0353470419
"TZA",2027,"HepB",4,1891.65024626739
"TZA",2027,"Hib",5,4930.20349180434
"TZA",2027,"Measles",8,31064.4167932619
"TZA",2027,"Measles",9,2421.82416686451
"TZA",2027,"MenA",12,156.966461717881
"TZA",2027,"P",20,13439.2909648647
"TZA",2027,"PCV",13,4618.31709787374
"TZA",2027,"Rota",15,1088.85399583759
"TZA",2027,"Rubella",17,841.205098022239
"TZA",2027,"T",20,1252.4996383247
"TZA",2027,"TB",21,2951.981252512
"TZA",2028,"D",20,356.954518815892
"TZA",2028,"HPV",2,36381.7270670684
"TZA",2028,"HepB",3,12332.4681035267
"TZA",2028,"HepB",4,2152.96017173525
"TZA",2028,"Hib",5,5029.48130774146
"TZA",2028,"Measles",8,31718.3213312144
"TZA",2028,"Measles",9,2494.78057591466
"TZA",2028,"MenA",12,178.649589713338
"TZA",2028,"P",20,13709.9133553914
"TZA",2028,"PCV",13,4734.63930337249
"TZA",2028,"Rota",15,1114.55869773058
"TZA",2028,"Rubella",17,858.912426461921
"TZA",2028,"T",20,1277.72079375198
"TZA",2028,"TB",21,3005.69263861397
"TZA",2029,"D",20,364.180208339695
"TZA",2029,"HPV",2,38158.9780396111
"TZA",2029,"HepB",3,12582.1093908086
"TZA",2029,"HepB",4,2334.15421797164
"TZA",2029,"Hib",5,5131.2911139769
"TZA",2029,"Measles",8,32385.4299218878
"TZA",2029,"Measles",9,2570.6069123636
"TZA",2029,"MenA",12,193.684815373151
"TZA",2029,"P",20,13987.437723574
"TZA",2029,"PCV",13,4850.37789764359
"TZA",2029,"Rota",15,1140.38391671358
"TZA",2029,"Rubella",17,876.977312442031
"TZA",2029,"T",20,1303.58519178338
"TZA",2029,"TB",21,3061.33125430952
"TZA",2030,"D",20,370.215056232488
"TZA",2030,"HPV",2,39887.7774673406
"TZA",2030,"HepB",3,12790.608135675
"TZA",2030,"HepB",4,2456.06779036997
"TZA",2030,"Hib",5,5216.3219878612
"TZA",2030,"Measles",8,32944.0396900728
"TZA",2030,"Measles",9,2641.42561848303
"TZA",2030,"MenA",12,203.801031165427
"TZA",2030,"P",20,14219.2242323921
"TZA",2030,"PCV",13,4947.56923558131
"TZA",2030,"Rota",15,1162.07564019895
"TZA",2030,"Rubella",17,892.104117748874
"TZA",2030,"T",20,1325.18696521191
"TZA",2030,"TB",21,3107.36168895841
"UGA",2019,"D",20,208.074169565495
"UGA",2019,"HepB",3,11413.7300300512
"UGA",2019,"HepB",4,0
"UGA",2019,"Hib",5,3337.15279088376
"UGA",2019,"Measles",8,36914.5716980197
"UGA",2019,"Measles",9,0
"UGA",2019,"MenA",12,0
"UGA",2019,"P",20,7578.7813118679
"UGA",2019,"PCV",13,2872.80393638107
"UGA",2019,"Rota",15,722.728185686653
"UGA",2019,"Rubella",17,0
"UGA",2019,"T",20,751.713222424769
"UGA",2019,"TB",21,1518.65643231892
"UGA",2019,"YF",19,0
"UGA",2020,"D",20,213.214557779286
"UGA",2020,"HPV",2,17294.0763065984
"UGA",2020,"HepB",3,11695.7016147241
"UGA",2020,"HepB",4,0
"UGA",2020,"Hib",5,3419.59580103586
"UGA",2020,"Measles",8,37826.5312635433
"UGA",2020,"Measles",9,0
"UGA",2020,"MenA",12,0
"UGA",2020,"P",20,7766.01203931368
"UGA",2020,"PCV",13,2943.77539586565
"UGA",2020,"Rota",15,740.58289324231
"UGA",2020,"Rubella",17,0
"UGA",2020,"T",20,770.283993591474
"UGA",2020,"TB",21,1556.17422533375
"UGA",2020,"YF",19,0
"UGA",2021,"D",20,218.24434171129
"UGA",2021,"HPV",2,17951.7010440496
"UGA",2021,"HepB",3,11971.6060964253
"UGA",2021,"HepB",4,0
"UGA",2021,"Hib",5,3500.26490821664
"UGA",2021,"Measles",8,38718.8684525911
"UGA",2021,"Measles",9,0
"UGA",2021,"MenA",12,0
"UGA",2021,"P",20,7949.21417606238
"UGA",2021,"PCV",13,3013.21978249558
"UGA",2021,"Rota",15,758.053426096842
"UGA",2021,"Rubella",17,0
"UGA",2021,"T",20,788.455182718519
"UGA",2021,"TB",21,1592.88475858958
"UGA",2021,"YF",19,0
"UGA",2022,"D",20,223.413741044253
"UGA",2022,"HPV",2,20722.6457391976
"UGA",2022,"HepB",3,12255.1690611468
"UGA",2022,"HepB",4,0
"UGA",2022,"Hib",5,3583.17320696036
"UGA",2022,"Measles",8,40121.7211824637
"UGA",2022,"Measles",9,0
"UGA",2022,"MenA",12,0
"UGA",2022,"P",20,8137.50158886355
"UGA",2022,"PCV",13,3089.70588316284
"UGA",2022,"Rota",15,785.519035519063
"UGA",2022,"Rubella",17,0
"UGA",2022,"T",20,807.130762867157
"UGA",2022,"TB",21,1646.67698630079
"UGA",2022,"YF",19,0
"UGA",2023,"D",20,227.207877212843
"UGA",2023,"HPV",2,21099.0213619557
"UGA",2023,"HepB",3,12463.2931450539
"UGA",2023,"HepB",4,0
"UGA",2023,"Hib",5,3644.02464339981
"UGA",2023,"Measles",8,41237.7543424409
"UGA",2023,"Measles",9,1478.90258254993
"UGA",2023,"MenA",12,0
"UGA",2023,"P",20,8275.69715801681
"UGA",2023,"PCV",13,3146.9642076681
"UGA",2023,"Rota",15,807.369177177885
"UGA",2023,"Rubella",17,143.710075665792
"UGA",2023,"T",20,820.837905524823
"UGA",2023,"TB",21,1689.12551270672
"UGA",2023,"YF",19,0
"UGA",2024,"D",20,229.947424401653
"UGA",2024,"HPV",2,21395.9978051365
"UGA",2024,"HepB",3,12613.5686553826
"UGA",2024,"HepB",4,592.016257543217
"UGA",2024,"Hib",5,3687.96228143525
"UGA",2024,"Measles",8,42121.4671934285
"UGA",2024,"Measles",9,2519.54989232632
"UGA",2024,"MenA",12,0
"UGA",2024,"P",20,8375.48094704208
"UGA",2024,"PCV",13,3189.36389040266
"UGA",2024,"Rota",15,824.670859307289
"UGA",2024,"Rubella",17,244.833371678644
"UGA",2024,"T",20,830.735115974276
"UGA",2024,"TB",21,1722.47010456974
"UGA",2024,"YF",19,1098.07769478305
"UGA",2025,"D",20,231.799746737546
"UGA",2025,"HPV",2,22690.2457363412
"UGA",2025,"HepB",3,12715.1762077023
"UGA",2025,"HepB",4,983.382747727139
"UGA",2025,"Hib",5,3717.67035459853
"UGA",2025,"Measles",8,42802.4927805193
"UGA",2025,"Measles",9,3243.55022049871
"UGA",2025,"MenA",12,52.4112242783654
"UGA",2025,"P",20,8442.94893661586
"UGA",2025,"PCV",13,3219.18131334117
"UGA",2025,"Rota",15,838.004249465268
"UGA",2025,"Rubella",17,315.186986021731
"UGA",2025,"T",20,837.427033548624
"UGA",2025,"TB",21,1747.90950790627
"UGA",2025,"YF",19,1823.98818774805
"UGA",2026,"D",20,234.046437888024
"UGA",2026,"HPV",2,23039.7714806598
"UGA",2026,"HepB",3,12838.4165229515
"UGA",2026,"HepB",4,1245.38323366487
"UGA",2026,"Hib",5,3753.70342712613
"UGA",2026,"Measles",8,43519.3979810332
"UGA",2026,"Measles",9,3759.04561399196
"UGA",2026,"MenA",12,84.8394841667155
"UGA",2026,"P",20,8524.78120315976
"UGA",2026,"PCV",13,3254.2053009039
"UGA",2026,"Rota",15,852.040104983659
"UGA",2026,"Rubella",17,365.279455179876
"UGA",2026,"T",20,845.543694295347
"UGA",2026,"TB",21,1775.1532625782
"UGA",2026,"YF",19,2309.94931797857
"UGA",2027,"D",20,236.160133349829
"UGA",2027,"HPV",2,23399.6712767504
"UGA",2027,"HepB",3,12954.3614738177
"UGA",2027,"HepB",4,1421.00434640459
"UGA",2027,"Hib",5,3787.60347692169
"UGA",2027,"Measles",8,44178.6533616648
"UGA",2027,"Measles",9,4124.87059907365
"UGA",2027,"MenA",12,104.99365068049
"UGA",2027,"P",20,8601.76930648062
"UGA",2027,"PCV",13,3287.12908126533
"UGA",2027,"Rota",15,864.947269369738
"UGA",2027,"Rubella",17,400.827933427767
"UGA",2027,"T",20,853.179879171808
"UGA",2027,"TB",21,1800.33826583215
"UGA",2027,"YF",19,2635.69312007068
"UGA",2028,"D",20,238.045486321946
"UGA",2028,"HPV",2,24022.646385726
"UGA",2028,"HepB",3,13057.780893345
"UGA",2028,"HepB",4,1538.8667810036
"UGA",2028,"Hib",5,3817.84130483584
"UGA",2028,"Measles",8,44765.1819627135
"UGA",2028,"Measles",9,4384.24168428062
"UGA",2028,"MenA",12,117.556189174132
"UGA",2028,"P",20,8670.44038613067
"UGA",2028,"PCV",13,3316.63229619829
"UGA",2028,"Rota",15,876.430559902188
"UGA",2028,"Rubella",17,426.031918274655
"UGA",2028,"T",20,859.99112710824
"UGA",2028,"TB",21,1822.81642914445
"UGA",2028,"YF",19,2854.30554639673
"UGA",2029,"D",20,240.62453196434
"UGA",2029,"HPV",2,24691.9389758505
"UGA",2029,"HepB",3,13199.252229066
"UGA",2029,"HepB",4,1624.37661605343
"UGA",2029,"Hib",5,3859.20477335913
"UGA",2029,"Measles",8,45455.5624544685
"UGA",2029,"Measles",9,4585.82836877493
"UGA",2029,"MenA",12,125.900905109783
"UGA",2029,"P",20,8764.37815340783
"UGA",2029,"PCV",13,3355.57774094749
"UGA",2029,"Rota",15,889.947104109209
"UGA",2029,"Rubella",17,445.620793176708
"UGA",2029,"T",20,869.308490790014
"UGA",2029,"TB",21,1849.74408383449
"UGA",2029,"YF",19,3012.91004645297
"UGA",2030,"D",20,242.14402530186
"UGA",2030,"HPV",2,25285.2216866453
"UGA",2030,"HepB",3,13282.6027322694
"UGA",2030,"HepB",4,1678.54408385897
"UGA",2030,"Hib",5,3883.57484025702
"UGA",2030,"Measles",8,45921.6112215265
"UGA",2030,"Measles",9,4718.33142813369
"UGA",2030,"MenA",12,130.90331236365
"UGA",2030,"P",20,8819.72335908113
"UGA",2030,"PCV",13,3379.53303515472
"UGA",2030,"Rota",15,899.071592471494
"UGA",2030,"Rubella",17,458.496573441805
"UGA",2030,"T",20,874.797991171466
"UGA",2030,"TB",21,1867.73560544411
"UGA",2030,"YF",19,3113.38040925512
"UKR",2019,"D",20,9.72647471257672
"UKR",2019,"HepB",3,851.09251331013
"UKR",2019,"HepB",4,247.46087207741
"UKR",2019,"Hib",5,67.7721566768041
"UKR",2019,"Measles",8,1662.58477234076
"UKR",2019,"Measles",9,331.896981143257
"UKR",2019,"P",20,332.152593637078
"UKR",2019,"PCV",13,0
"UKR",2019,"Rota",15,0
"UKR",2019,"Rubella",17,58.809825848098
"UKR",2019,"T",20,39.8814698847442
"UKR",2019,"TB",21,35.061061813757
"UKR",2020,"D",20,9.68944330815047
"UKR",2020,"HPV",2,0
"UKR",2020,"HepB",3,847.852166525102
"UKR",2020,"HepB",4,246.518719457435
"UKR",2020,"Hib",5,67.5141291573891
"UKR",2020,"Measles",8,1656.25484799336
"UKR",2020,"Measles",9,304.258423764451
"UKR",2020,"P",20,330.887995990995
"UKR",2020,"PCV",13,0
"UKR",2020,"Rota",15,0
"UKR",2020,"Rubella",17,58.5859204240287
"UKR",2020,"T",20,39.7296299957754
"UKR",2020,"TB",21,34.9275745639562
"UKR",2021,"D",20,9.29576421109517
"UKR",2021,"HPV",2,0
"UKR",2021,"HepB",3,813.404194155708
"UKR",2021,"HepB",4,236.502739818894
"UKR",2021,"Hib",5,64.7710508855138
"UKR",2021,"Measles",8,1588.96172368115
"UKR",2021,"Measles",9,280.803662771053
"UKR",2021,"P",20,317.44411863443
"UKR",2021,"PCV",13,0
"UKR",2021,"Rota",15,0
"UKR",2021,"Rubella",17,56.2055925229114
"UKR",2021,"T",20,38.1154273666191
"UKR",2021,"TB",21,33.5084779678593
"UKR",2022,"D",20,9.34371387466344
"UKR",2022,"HPV",2,0
"UKR",2022,"HepB",3,825.353016315746
"UKR",2022,"HepB",4,254.062002341117
"UKR",2022,"Hib",5,65.1051546803601
"UKR",2022,"Measles",8,1575.42585867042
"UKR",2022,"Measles",9,279.902353492597
"UKR",2022,"P",20,319.081567513789
"UKR",2022,"PCV",13,0
"UKR",2022,"Rota",15,0
"UKR",2022,"Rubella",17,55.7267947634062
"UKR",2022,"T",20,38.3120353998573
"UKR",2022,"TB",21,33.4221098034569
"UKR",2023,"D",20,6.23975699041936
"UKR",2023,"HPV",2,0
"UKR",2023,"HepB",3,555.70115168232
"UKR",2023,"HepB",4,178.799460093516
"UKR",2023,"Hib",5,43.4773955493948
"UKR",2023,"Measles",8,1038.71986244126
"UKR",2023,"Measles",9,206.983165519714
"UKR",2023,"P",20,213.083519906034
"UKR",2023,"PCV",13,0
"UKR",2023,"Rota",15,0
"UKR",2023,"Rubella",17,36.7421470660569
"UKR",2023,"T",20,25.584879193667
"UKR",2023,"TB",21,22.1632088084508
"UKR",2024,"D",20,6.07720201084759
"UKR",2024,"HPV",2,761.987280980446
"UKR",2024,"HepB",3,545.079417474195
"UKR",2024,"HepB",4,181.582630298895
"UKR",2024,"Hib",5,42.3447445252897
"UKR",2024,"Measles",8,999.671199670227
"UKR",2024,"Measles",9,210.185164353346
"UKR",2024,"P",20,207.532376283199
"UKR",2024,"PCV",13,0
"UKR",2024,"Rota",15,0
"UKR",2024,"Rubella",17,35.3608971620701
"UKR",2024,"T",20,24.918354916991
"UKR",2024,"TB",21,21.4485270618271
"UKR",2025,"D",20,6.80347271414001
"UKR",2025,"HPV",2,698.075445063398
"UKR",2025,"HepB",3,613.989790719537
"UKR",2025,"HepB",4,210.237525527304
"UKR",2025,"Hib",5,47.4052554861275
"UKR",2025,"Measles",8,1106.74771011522
"UKR",2025,"Measles",9,207.194347622977
"UKR",2025,"P",20,232.334034120162
"UKR",2025,"PCV",13,0
"UKR",2025,"Rota",15,0
"UKR",2025,"Rubella",17,39.1484639896109
"UKR",2025,"T",20,27.8962831014005
"UKR",2025,"TB",21,23.8729826740464
"UKR",2026,"D",20,7.34574148436799
"UKR",2026,"HPV",2,633.614872766813
"UKR",2026,"HepB",3,666.477824631995
"UKR",2026,"HepB",4,233.248795436154
"UKR",2026,"Hib",5,51.183677282599
"UKR",2026,"Measles",8,1182.5890581555
"UKR",2026,"Measles",9,191.660907785953
"UKR",2026,"P",20,250.85214924431
"UKR",2026,"PCV",13,0
"UKR",2026,"Rota",15,0
"UKR",2026,"Rubella",17,41.8311641710003
"UKR",2026,"T",20,30.1197480533343
"UKR",2026,"TB",21,25.6404131997951
"UKR",2027,"D",20,7.63732463526417
"UKR",2027,"HPV",2,698.646236489848
"UKR",2027,"HepB",3,696.147831521885
"UKR",2027,"HepB",4,247.908252009056
"UKR",2027,"Hib",5,53.2153711460807
"UKR",2027,"Measles",8,1217.6202912626
"UKR",2027,"Measles",9,199.798192527172
"UKR",2027,"P",20,260.809518454946
"UKR",2027,"PCV",13,17.7583409428906
"UKR",2027,"Rota",15,2.16867518989609
"UKR",2027,"Rubella",17,43.0703074330741
"UKR",2027,"T",20,31.3153266154549
"UKR",2027,"TB",21,26.5310848840542
"UKR",2028,"D",20,7.80959944530218
"UKR",2028,"HPV",2,717.173071978178
"UKR",2028,"HepB",3,714.708081001056
"UKR",2028,"HepB",4,258.070845452788
"UKR",2028,"Hib",5,54.4157480310651
"UKR",2028,"Measles",8,1233.79362475141
"UKR",2028,"Measles",9,204.530265467469
"UKR",2028,"P",20,266.692587774858
"UKR",2028,"PCV",13,28.5850101097304
"UKR",2028,"Rota",15,3.49084424199655
"UKR",2028,"Rubella",17,43.6423991192749
"UKR",2028,"T",20,32.0217051186085
"UKR",2028,"TB",21,27.0121907316041
"UKR",2029,"D",20,7.92279464088613
"UKR",2029,"HPV",2,722.575621770756
"UKR",2029,"HepB",3,727.580662545251
"UKR",2029,"HepB",4,265.631791243127
"UKR",2029,"Hib",5,55.2044698194698
"UKR",2029,"Measles",8,1241.041953301
"UKR",2029,"Measles",9,207.015042063603
"UKR",2029,"P",20,270.55812785094
"UKR",2029,"PCV",13,35.0229430410852
"UKR",2029,"Rota",15,4.27705425268078
"UKR",2029,"Rubella",17,43.8987908213899
"UKR",2029,"T",20,32.4858394444749
"UKR",2029,"TB",21,27.2962666232585
"UKR",2030,"D",20,8.06004498151831
"UKR",2030,"HPV",2,782.986524127935
"UKR",2030,"HepB",3,742.395222526872
"UKR",2030,"HepB",4,273.418111432932
"UKR",2030,"Hib",5,56.1608031122755
"UKR",2030,"Measles",8,1252.48668258982
"UKR",2030,"Measles",9,208.54113160228
"UKR",2030,"P",20,275.245135010852
"UKR",2030,"PCV",13,39.0702621997786
"UKR",2030,"Rota",15,4.7713189293911
"UKR",2030,"Rubella",17,44.3036198247295
"UKR",2030,"T",20,33.0486070954837
"UKR",2030,"TB",21,27.6705485525692
"URY",2019,"D",20,1.10715173880804
"URY",2019,"HepB",3,348.759052255264
"URY",2019,"Hib",5,13.885792604841
"URY",2019,"Measles",8,209.745037324031
"URY",2019,"Measles",9,31.6665132289637
"URY",2019,"P",20,36.6819617749325
"URY",2019,"PCV",13,16.0501582244324
"URY",2019,"Rubella",17,37.3077609959572
"URY",2019,"T",20,4.77003620713136
"URY",2019,"TB",21,3.60566683784976
"URY",2020,"D",20,1.0330783753956
"URY",2020,"HPV",2,72.5907038362902
"URY",2020,"HepB",3,325.425524324491
"URY",2020,"Hib",5,12.9567714726559
"URY",2020,"Measles",8,195.712163753888
"URY",2020,"Measles",9,29.5478829995255
"URY",2020,"P",20,34.2277757857916
"URY",2020,"PCV",13,14.976331429683
"URY",2020,"Rubella",17,34.8117062624542
"URY",2020,"T",20,4.4508996217147
"URY",2020,"TB",21,3.36443172918095
"URY",2021,"D",20,0.98824228661552
"URY",2021,"HPV",2,72.0822424898063
"URY",2021,"HepB",3,311.301903070364
"URY",2021,"Hib",5,12.3944414792237
"URY",2021,"Measles",8,187.218163532413
"URY",2021,"Measles",9,28.2654909400433
"URY",2021,"P",20,32.7422741719486
"URY",2021,"PCV",13,14.3263515815189
"URY",2021,"Rubella",17,33.3008617904927
"URY",2021,"T",20,4.25772847870824
"URY",2021,"TB",21,3.21841380518142
"URY",2022,"D",20,1.000424484379
"URY",2022,"HPV",2,71.8782302211554
"URY",2022,"HepB",3,315.139364185633
"URY",2022,"Hib",5,12.547229453704
"URY",2022,"Measles",8,189.526027427692
"URY",2022,"Measles",9,28.6139235108583
"URY",2022,"P",20,33.1458926616561
"URY",2022,"PCV",13,14.5029544759295
"URY",2022,"Rubella",17,33.711366066135
"URY",2022,"T",20,4.31021407971249
"URY",2022,"TB",21,3.25808763212695
"URY",2023,"D",20,0.993255190982561
"URY",2023,"HPV",2,71.8625369697207
"URY",2023,"HepB",3,312.880996264923
"URY",2023,"Hib",5,12.4573128526305
"URY",2023,"Measles",8,188.167836261735
"URY",2023,"Measles",9,28.4088689404476
"URY",2023,"P",20,32.9083608608168
"URY",2023,"PCV",13,14.3990226576097
"URY",2023,"Rubella",17,33.4697819406995
"URY",2023,"T",20,4.2793260018801
"URY",2023,"TB",21,3.23473935695901
"URY",2024,"D",20,0.992667084883635
"URY",2024,"HPV",2,71.9127553743117
"URY",2024,"HepB",3,312.695739521427
"URY",2024,"Hib",5,12.4499368814487
"URY",2024,"Measles",8,188.056422142652
